source,target,edge_label
Document1,data_value501,label
CulturalHeritageObject1,Document33,page
CulturalHeritageObject1,data_value820,provenance
CulturalHeritageObject1,data_value2015,medium
CulturalHeritageObject1,data_value1442,title
CulturalHeritageObject1,data_value116,created
CulturalHeritageObject1,data_value466,description
CulturalHeritageObject1,Person178,creator
Document33,data_value1712,label
Person178,data_value266,dateOfBirth
Person178,data_value370,nameOfThePerson
Person178,data_value1387,dateOfDeath
Person178,data_value1698,countryAssociatedWithThePerson
EuropeanaAggregation1,WebResource195,hasView
EuropeanaAggregation1,CulturalHeritageObject74,aggregatedCHO
EuropeanaAggregation1,data_value938,label
WebResource195,data_value1085,label
CulturalHeritageObject74,Person207,creator
CulturalHeritageObject74,data_value548,title
CulturalHeritageObject74,Document26,page
CulturalHeritageObject74,data_value2015,medium
CulturalHeritageObject74,data_value76,created
EuropeanaAggregation2,WebResource295,hasView
EuropeanaAggregation2,CulturalHeritageObject349,aggregatedCHO
EuropeanaAggregation2,data_value760,label
WebResource295,data_value1676,label
CulturalHeritageObject349,Person174,creator
CulturalHeritageObject349,data_value503,title
CulturalHeritageObject349,Document219,page
CulturalHeritageObject349,data_value2015,medium
CulturalHeritageObject349,data_value557,description
CulturalHeritageObject349,data_value2183,created
CulturalHeritageObject349,data_value876,provenance
EuropeanaAggregation3,WebResource287,hasView
EuropeanaAggregation3,data_value639,label
EuropeanaAggregation3,CulturalHeritageObject202,aggregatedCHO
WebResource287,data_value251,label
CulturalHeritageObject202,data_value280,title
CulturalHeritageObject202,data_value2015,medium
CulturalHeritageObject202,Person112,creator
CulturalHeritageObject202,data_value1906,provenance
CulturalHeritageObject202,Document300,page
CulturalHeritageObject202,data_value1364,description
CulturalHeritageObject202,data_value2158,created
Document2,data_value2359,label
Document3,data_value1310,label
Document4,data_value1650,label
Document5,data_value207,label
CulturalHeritageObject2,Document382,page
CulturalHeritageObject2,data_value2189,title
Document382,data_value669,label
CulturalHeritageObject3,data_value2395,title
CulturalHeritageObject3,data_value215,medium
CulturalHeritageObject3,Person41,creator
CulturalHeritageObject3,Document164,page
Person41,data_value468,nameOfThePerson
Person41,data_value1602,dateOfDeath
Person41,data_value1698,countryAssociatedWithThePerson
Person41,data_value1341,dateOfBirth
Document164,data_value138,label
EuropeanaAggregation4,CulturalHeritageObject13,aggregatedCHO
EuropeanaAggregation4,WebResource187,hasView
EuropeanaAggregation4,data_value308,label
CulturalHeritageObject13,data_value213,title
CulturalHeritageObject13,data_value1041,created
CulturalHeritageObject13,Person117,creator
CulturalHeritageObject13,Document70,page
CulturalHeritageObject13,data_value2015,medium
WebResource187,data_value7,label
Document6,data_value77,label
Document7,data_value2253,label
EuropeanaAggregation5,data_value1659,label
EuropeanaAggregation5,WebResource173,hasView
EuropeanaAggregation5,CulturalHeritageObject232,aggregatedCHO
WebResource173,data_value1011,label
CulturalHeritageObject232,data_value860,title
CulturalHeritageObject232,data_value93,created
CulturalHeritageObject232,Person16,creator
CulturalHeritageObject232,Document266,page
CulturalHeritageObject232,data_value2015,medium
WebResource1,data_value1188,label
Document8,data_value877,label
Person1,data_value1698,countryAssociatedWithThePerson
Person1,data_value1754,dateOfBirth
Person1,data_value801,dateOfDeath
Person1,data_value2020,nameOfThePerson
EuropeanaAggregation6,CulturalHeritageObject293,aggregatedCHO
EuropeanaAggregation6,data_value726,label
EuropeanaAggregation6,WebResource147,hasView
CulturalHeritageObject293,data_value2015,medium
CulturalHeritageObject293,data_value1396,description
CulturalHeritageObject293,Document80,page
CulturalHeritageObject293,data_value423,created
CulturalHeritageObject293,data_value310,provenance
CulturalHeritageObject293,Person10,creator
CulturalHeritageObject293,data_value1947,title
WebResource147,data_value1112,label
EuropeanaAggregation7,CulturalHeritageObject158,aggregatedCHO
EuropeanaAggregation7,data_value1610,label
EuropeanaAggregation7,WebResource40,hasView
CulturalHeritageObject158,data_value606,title
CulturalHeritageObject158,data_value1985,description
CulturalHeritageObject158,Person95,creator
CulturalHeritageObject158,data_value2015,medium
CulturalHeritageObject158,data_value538,created
CulturalHeritageObject158,Document288,page
WebResource40,data_value2325,label
CulturalHeritageObject4,Document274,page
CulturalHeritageObject4,data_value1920,title
Document274,data_value6,label
CulturalHeritageObject5,Document292,page
CulturalHeritageObject5,data_value1656,title
CulturalHeritageObject5,data_value620,created
CulturalHeritageObject5,Person37,creator
CulturalHeritageObject5,data_value215,medium
CulturalHeritageObject5,data_value1127,provenance
CulturalHeritageObject5,data_value1515,description
Document292,data_value1109,label
Person37,data_value968,nameOfThePerson
CulturalHeritageObject6,Document155,page
CulturalHeritageObject6,data_value343,title
Document155,data_value616,label
CulturalHeritageObject7,Document226,page
CulturalHeritageObject7,data_value1337,title
Document226,data_value676,label
CulturalHeritageObject8,data_value2030,extent
CulturalHeritageObject8,data_value1372,created
CulturalHeritageObject8,data_value2050,description
CulturalHeritageObject8,data_value2015,medium
CulturalHeritageObject8,Document25,page
CulturalHeritageObject8,data_value2114,title
CulturalHeritageObject8,data_value135,provenance
CulturalHeritageObject8,Person208,creator
Document25,data_value1830,label
Person208,data_value1698,countryAssociatedWithThePerson
Person208,data_value670,dateOfDeath
Person208,data_value1068,dateOfBirth
Person208,data_value881,nameOfThePerson
Person2,data_value2056,dateOfBirth
Person2,data_value1698,countryAssociatedWithThePerson
Person2,data_value993,dateOfDeath
Person2,data_value664,nameOfThePerson
WebResource2,data_value2411,label
CulturalHeritageObject9,data_value1287,title
CulturalHeritageObject9,data_value1415,created
CulturalHeritageObject9,data_value2015,medium
CulturalHeritageObject9,Document201,page
Document201,data_value373,label
EuropeanaAggregation8,data_value2222,label
EuropeanaAggregation8,CulturalHeritageObject330,aggregatedCHO
EuropeanaAggregation8,WebResource199,hasView
CulturalHeritageObject330,Document187,page
CulturalHeritageObject330,data_value528,title
CulturalHeritageObject330,data_value1914,extent
CulturalHeritageObject330,Person69,creator
CulturalHeritageObject330,data_value16,medium
WebResource199,data_value109,label
CulturalHeritageObject10,data_value2212,description
CulturalHeritageObject10,data_value1312,created
CulturalHeritageObject10,data_value2015,medium
CulturalHeritageObject10,data_value742,title
CulturalHeritageObject10,Person100,creator
CulturalHeritageObject10,Document23,page
Person100,data_value1698,countryAssociatedWithThePerson
Person100,data_value88,dateOfDeath
Person100,data_value943,nameOfThePerson
Person100,data_value1909,dateOfBirth
Document23,data_value2329,label
WebResource3,data_value2307,label
Document9,data_value479,label
WebResource4,data_value615,label
Person3,data_value1938,dateOfDeath
Person3,data_value1984,dateOfBirth
Person3,data_value555,nameOfThePerson
Person3,data_value1698,countryAssociatedWithThePerson
WebResource5,data_value1156,label
CulturalHeritageObject11,data_value1628,created
CulturalHeritageObject11,data_value1179,title
CulturalHeritageObject11,data_value1455,extent
CulturalHeritageObject11,data_value588,provenance
CulturalHeritageObject11,Person222,creator
CulturalHeritageObject11,data_value2453,description
CulturalHeritageObject11,data_value407,medium
CulturalHeritageObject11,Document2,page
Person222,data_value1698,countryAssociatedWithThePerson
Person222,data_value1996,nameOfThePerson
Person222,data_value2056,dateOfBirth
Person222,data_value1813,dateOfDeath
Document10,data_value2224,label
CulturalHeritageObject12,Document152,page
CulturalHeritageObject12,Person95,creator
CulturalHeritageObject12,data_value2299,created
CulturalHeritageObject12,data_value2015,medium
CulturalHeritageObject12,data_value1850,title
Document152,data_value1474,label
Person95,data_value1698,countryAssociatedWithThePerson
Person95,data_value1465,nameOfThePerson
Person95,data_value289,dateOfDeath
Person95,data_value838,dateOfBirth
WebResource6,data_value2118,label
WebResource7,data_value693,label
Person117,data_value1698,countryAssociatedWithThePerson
Person117,data_value181,nameOfThePerson
Person117,data_value148,dateOfBirth
Person117,data_value634,dateOfDeath
Document70,data_value1849,label
CulturalHeritageObject14,data_value52,extent
CulturalHeritageObject14,data_value1460,created
CulturalHeritageObject14,data_value566,title
CulturalHeritageObject14,data_value2295,medium
CulturalHeritageObject14,Person48,creator
CulturalHeritageObject14,Document260,page
Person48,data_value1587,nameOfThePerson
Document260,data_value1816,label
CulturalHeritageObject15,data_value318,created
CulturalHeritageObject15,data_value42,title
CulturalHeritageObject15,data_value985,extent
CulturalHeritageObject15,Document159,page
CulturalHeritageObject15,data_value697,medium
Document159,data_value2182,label
Document11,data_value1238,label
Document12,data_value610,label
EuropeanaAggregation9,WebResource321,hasView
EuropeanaAggregation9,CulturalHeritageObject241,aggregatedCHO
EuropeanaAggregation9,data_value249,label
WebResource321,data_value2141,label
CulturalHeritageObject241,data_value1758,title
CulturalHeritageObject241,data_value1769,created
CulturalHeritageObject241,Person4,creator
CulturalHeritageObject241,data_value2015,medium
CulturalHeritageObject241,Document230,page
EuropeanaAggregation10,CulturalHeritageObject255,aggregatedCHO
EuropeanaAggregation10,data_value906,label
EuropeanaAggregation10,WebResource348,hasView
CulturalHeritageObject255,Document123,page
CulturalHeritageObject255,data_value2119,title
CulturalHeritageObject255,data_value2015,medium
CulturalHeritageObject255,data_value1056,created
CulturalHeritageObject255,Person164,creator
WebResource348,data_value2037,label
CulturalHeritageObject16,data_value1079,title
CulturalHeritageObject16,Person56,creator
CulturalHeritageObject16,Document218,page
