source,target,edge_label
Document1,data_value5657,label
EuropeanaAggregation1,CulturalHeritageObject68,aggregatedCHO
EuropeanaAggregation1,data_value5790,label
EuropeanaAggregation1,WebResource678,hasView
CulturalHeritageObject68,Person270,creator
CulturalHeritageObject68,Document156,page
CulturalHeritageObject68,data_value703,extent
CulturalHeritageObject68,data_value1398,provenance
CulturalHeritageObject68,Concept16,hasType
CulturalHeritageObject68,data_value424,title
WebResource678,data_value2141,label
Document2,data_value1634,label
Document3,data_value3292,label
Document4,data_value5204,label
Document5,data_value1286,label
EuropeanaAggregation2,CulturalHeritageObject92,aggregatedCHO
EuropeanaAggregation2,WebResource302,hasView
EuropeanaAggregation2,data_value5010,label
CulturalHeritageObject92,Document249,page
CulturalHeritageObject92,data_value870,extent
CulturalHeritageObject92,Person160,creator
CulturalHeritageObject92,data_value5762,provenance
CulturalHeritageObject92,Concept16,hasType
CulturalHeritageObject92,data_value1883,title
WebResource302,data_value2909,label
Document6,data_value952,label
Person1,data_value6495,dateOfBirth
Person1,data_value6599,dateOfDeath
Person1,data_value6436,countryAssociatedWithThePerson
Person1,data_value1475,nameOfThePerson
CulturalHeritageObject1,data_value1728,title
CulturalHeritageObject1,Concept15,hasType
CulturalHeritageObject1,Document309,page
CulturalHeritageObject1,Person208,creator
CulturalHeritageObject1,data_value6665,extent
CulturalHeritageObject1,data_value6746,provenance
Concept15,data_value5389,prefLabel
Document309,data_value2699,label
Person208,data_value1559,countryAssociatedWithThePerson
Person208,data_value5326,dateOfBirth
Person208,data_value491,dateOfDeath
Person208,data_value492,nameOfThePerson
CulturalHeritageObject2,Person379,creator
CulturalHeritageObject2,Concept15,hasType
CulturalHeritageObject2,Document454,page
CulturalHeritageObject2,data_value572,title
CulturalHeritageObject2,data_value6503,provenance
CulturalHeritageObject2,data_value4606,extent
Person379,data_value6524,nameOfThePerson
Person379,data_value4658,countryAssociatedWithThePerson
Person379,data_value1289,dateOfBirth
Document454,data_value6282,label
WebResource1,data_value998,label
Person2,data_value2979,dateOfBirth
Person2,data_value3601,nameOfThePerson
Person2,data_value6753,dateOfDeath
Person2,data_value1559,countryAssociatedWithThePerson
WebResource2,data_value5321,label
Document7,data_value2309,label
CulturalHeritageObject3,data_value2683,provenance
CulturalHeritageObject3,Concept4,hasType
CulturalHeritageObject3,data_value5521,extent
CulturalHeritageObject3,Person218,creator
CulturalHeritageObject3,Document1110,page
CulturalHeritageObject3,data_value4417,title
Concept4,data_value3884,prefLabel
Person218,data_value1541,dateOfDeath
Person218,data_value6580,countryAssociatedWithThePerson
Person218,data_value5029,nameOfThePerson
Person218,data_value2563,dateOfBirth
Document1110,data_value1859,label
EuropeanaAggregation3,WebResource583,hasView
EuropeanaAggregation3,data_value4347,label
EuropeanaAggregation3,CulturalHeritageObject411,aggregatedCHO
WebResource583,data_value3329,label
CulturalHeritageObject411,Concept16,hasType
CulturalHeritageObject411,Document593,page
CulturalHeritageObject411,Person160,creator
CulturalHeritageObject411,data_value3116,title
CulturalHeritageObject411,data_value1737,provenance
CulturalHeritageObject411,data_value1925,extent
CulturalHeritageObject4,data_value6257,title
CulturalHeritageObject4,Person160,creator
CulturalHeritageObject4,Document345,page
CulturalHeritageObject4,data_value411,extent
CulturalHeritageObject4,data_value5762,provenance
CulturalHeritageObject4,Concept16,hasType
Person160,data_value1559,countryAssociatedWithThePerson
Person160,data_value308,dateOfBirth
Person160,data_value1554,nameOfThePerson
Person160,data_value491,dateOfDeath
Document345,data_value2050,label
Concept16,data_value4092,prefLabel
CulturalHeritageObject5,data_value1946,extent
CulturalHeritageObject5,data_value4681,title
CulturalHeritageObject5,Document9,page
CulturalHeritageObject5,Person183,creator
CulturalHeritageObject5,data_value3960,provenance
CulturalHeritageObject5,Concept16,hasType
Document9,data_value6683,label
Person183,data_value1644,nameOfThePerson
Person183,data_value1702,countryAssociatedWithThePerson
Person183,data_value2096,dateOfBirth
Document8,data_value1940,label
WebResource3,data_value3461,label
EuropeanaAggregation4,CulturalHeritageObject396,aggregatedCHO
EuropeanaAggregation4,data_value1057,label
EuropeanaAggregation4,WebResource346,hasView
CulturalHeritageObject396,Person304,creator
CulturalHeritageObject396,data_value5368,provenance
CulturalHeritageObject396,Concept15,hasType
CulturalHeritageObject396,data_value2882,title
CulturalHeritageObject396,Document1152,page
CulturalHeritageObject396,data_value3115,extent
WebResource346,data_value3117,label
Document10,data_value6756,label
Document11,data_value4750,label
EuropeanaAggregation5,CulturalHeritageObject874,aggregatedCHO
EuropeanaAggregation5,WebResource130,hasView
EuropeanaAggregation5,data_value6529,label
CulturalHeritageObject874,Document450,page
CulturalHeritageObject874,data_value3429,title
CulturalHeritageObject874,Person110,creator
CulturalHeritageObject874,data_value1180,provenance
CulturalHeritageObject874,Concept16,hasType
CulturalHeritageObject874,data_value4639,extent
WebResource130,data_value4519,label
Document12,data_value6672,label
Document13,data_value2258,label
EuropeanaAggregation6,WebResource794,hasView
EuropeanaAggregation6,CulturalHeritageObject714,aggregatedCHO
EuropeanaAggregation6,data_value1597,label
WebResource794,data_value4570,label
CulturalHeritageObject714,Concept18,hasType
CulturalHeritageObject714,Document972,page
CulturalHeritageObject714,Person146,creator
CulturalHeritageObject714,data_value270,title
CulturalHeritageObject714,data_value4881,provenance
