source,target,edge_label
CulturalHeritageObject1,Person52,creator
CulturalHeritageObject1,data_value2409,provenance
CulturalHeritageObject1,data_value875,title
CulturalHeritageObject1,data_value850,extent
CulturalHeritageObject1,data_value3403,medium
Person52,data_value3076,dateOfDeath
Person52,data_value7,countryAssociatedWithThePerson
Person52,data_value574,dateOfBirth
Person52,data_value813,nameOfThePerson
CulturalHeritageObject2,data_value24,title
CulturalHeritageObject2,data_value2358,medium
CulturalHeritageObject2,Person119,creator
CulturalHeritageObject2,data_value2867,extent
CulturalHeritageObject2,data_value46,provenance
Person119,data_value7,countryAssociatedWithThePerson
Person119,data_value3041,dateOfDeath
Person119,data_value708,nameOfThePerson
Person119,data_value2478,dateOfBirth
CulturalHeritageObject3,data_value3168,title
CulturalHeritageObject3,data_value2868,extent
CulturalHeritageObject3,data_value2447,medium
CulturalHeritageObject3,Person110,creator
CulturalHeritageObject3,data_value3244,created
CulturalHeritageObject3,data_value363,provenance
Person110,data_value761,nameOfThePerson
Person110,data_value2892,dateOfDeath
Person110,data_value198,dateOfBirth
Person110,data_value7,countryAssociatedWithThePerson
WebResource1,data_value3455,label
CulturalHeritageObject4,data_value2793,medium
CulturalHeritageObject4,data_value46,provenance
CulturalHeritageObject4,data_value3345,extent
CulturalHeritageObject4,Person58,creator
CulturalHeritageObject4,data_value138,title
Person58,data_value7,countryAssociatedWithThePerson
Person58,data_value1038,dateOfDeath
Person58,data_value2439,nameOfThePerson
Person58,data_value3088,dateOfBirth
EuropeanaAggregation1,WebResource549,hasView
EuropeanaAggregation1,CulturalHeritageObject718,aggregatedCHO
EuropeanaAggregation1,data_value2487,label
WebResource549,data_value584,label
CulturalHeritageObject718,Person178,creator
CulturalHeritageObject718,data_value2793,medium
CulturalHeritageObject718,data_value3038,title
CulturalHeritageObject718,data_value730,provenance
CulturalHeritageObject718,data_value817,extent
Person1,data_value3076,dateOfDeath
Person1,data_value1641,nameOfThePerson
Person1,data_value2069,dateOfBirth
Person1,data_value7,countryAssociatedWithThePerson
WebResource2,data_value1129,label
CulturalHeritageObject5,data_value2576,created
CulturalHeritageObject5,Person167,creator
CulturalHeritageObject5,data_value2408,provenance
CulturalHeritageObject5,data_value2154,medium
CulturalHeritageObject5,data_value1267,title
CulturalHeritageObject5,data_value2410,extent
Person167,data_value2980,dateOfBirth
Person167,data_value2549,dateOfDeath
Person167,data_value1798,nameOfThePerson
Person167,data_value7,countryAssociatedWithThePerson
WebResource3,data_value707,label
CulturalHeritageObject6,data_value3071,title
CulturalHeritageObject6,data_value2154,medium
CulturalHeritageObject6,data_value2576,created
CulturalHeritageObject6,data_value2410,extent
CulturalHeritageObject6,data_value2408,provenance
CulturalHeritageObject6,Person167,creator
CulturalHeritageObject7,Person193,creator
CulturalHeritageObject7,data_value446,created
CulturalHeritageObject7,data_value278,extent
CulturalHeritageObject7,data_value2589,title
CulturalHeritageObject7,data_value960,medium
CulturalHeritageObject7,data_value363,provenance
Person193,data_value745,nameOfThePerson
Person193,data_value7,countryAssociatedWithThePerson
Person193,data_value1457,dateOfBirth
Person193,data_value1573,dateOfDeath
CulturalHeritageObject8,Person39,creator
CulturalHeritageObject8,data_value1936,medium
CulturalHeritageObject8,data_value305,created
CulturalHeritageObject8,data_value3204,provenance
CulturalHeritageObject8,data_value2785,extent
CulturalHeritageObject8,data_value2612,title
Person39,data_value128,nameOfThePerson
Person39,data_value7,countryAssociatedWithThePerson
WebResource4,data_value2955,label
EuropeanaAggregation2,WebResource354,hasView
EuropeanaAggregation2,CulturalHeritageObject19,aggregatedCHO
EuropeanaAggregation2,data_value1162,label
WebResource354,data_value3392,label
CulturalHeritageObject19,data_value834,extent
CulturalHeritageObject19,data_value1817,medium
CulturalHeritageObject19,data_value1149,title
CulturalHeritageObject19,Person66,creator
CulturalHeritageObject19,data_value363,provenance
WebResource5,data_value993,label
EuropeanaAggregation3,WebResource314,hasView
EuropeanaAggregation3,data_value1833,label
EuropeanaAggregation3,CulturalHeritageObject240,aggregatedCHO
WebResource314,data_value2381,label
CulturalHeritageObject240,data_value2640,title
CulturalHeritageObject240,Person60,creator
CulturalHeritageObject240,data_value420,extent
CulturalHeritageObject240,data_value2790,created
CulturalHeritageObject240,data_value363,provenance
CulturalHeritageObject240,data_value2190,medium
EuropeanaAggregation4,data_value2806,label
EuropeanaAggregation4,CulturalHeritageObject172,aggregatedCHO
EuropeanaAggregation4,WebResource255,hasView
CulturalHeritageObject172,data_value363,provenance
CulturalHeritageObject172,data_value1950,extent
CulturalHeritageObject172,Person167,creator
CulturalHeritageObject172,data_value3675,title
CulturalHeritageObject172,data_value3110,medium
WebResource255,data_value877,label
Person2,data_value1054,dateOfDeath
Person2,data_value1404,nameOfThePerson
Person2,data_value1399,dateOfBirth
Person2,data_value7,countryAssociatedWithThePerson
EuropeanaAggregation5,data_value837,label
EuropeanaAggregation5,CulturalHeritageObject324,aggregatedCHO
EuropeanaAggregation5,WebResource65,hasView
CulturalHeritageObject324,data_value2154,medium
CulturalHeritageObject324,Person44,creator
CulturalHeritageObject324,data_value94,title
CulturalHeritageObject324,data_value2610,extent
CulturalHeritageObject324,data_value2113,provenance
WebResource65,data_value77,label
WebResource6,data_value1057,label
WebResource7,data_value3183,label
WebResource8,data_value3446,label
Person3,data_value84,dateOfDeath
Person3,data_value7,countryAssociatedWithThePerson
Person3,data_value3289,nameOfThePerson
Person3,data_value446,dateOfBirth
CulturalHeritageObject9,data_value148,extent
CulturalHeritageObject9,data_value627,created
CulturalHeritageObject9,data_value3306,provenance
CulturalHeritageObject9,data_value826,title
CulturalHeritageObject9,data_value2553,medium
CulturalHeritageObject9,Person2,creator
CulturalHeritageObject10,data_value1471,extent
CulturalHeritageObject10,data_value2917,title
CulturalHeritageObject10,data_value363,provenance
CulturalHeritageObject10,Person141,creator
CulturalHeritageObject10,data_value712,medium
Person141,data_value2892,dateOfDeath
Person141,data_value7,countryAssociatedWithThePerson
Person141,data_value1415,dateOfBirth
Person141,data_value212,nameOfThePerson
EuropeanaAggregation6,data_value1077,label
EuropeanaAggregation6,CulturalHeritageObject691,aggregatedCHO
EuropeanaAggregation6,WebResource214,hasView
CulturalHeritageObject691,data_value2616,title
CulturalHeritageObject691,data_value3244,created
CulturalHeritageObject691,Person110,creator
CulturalHeritageObject691,data_value363,provenance
CulturalHeritageObject691,data_value2162,medium
CulturalHeritageObject691,data_value171,extent
WebResource214,data_value481,label
CulturalHeritageObject11,data_value2975,title
CulturalHeritageObject11,data_value1233,created
CulturalHeritageObject11,Person25,creator
CulturalHeritageObject11,data_value384,medium
CulturalHeritageObject11,data_value3618,provenance
Person25,data_value7,countryAssociatedWithThePerson
Person25,data_value2812,nameOfThePerson
Person25,data_value446,dateOfDeath
Person25,data_value2939,dateOfBirth
CulturalHeritageObject12,data_value2442,extent
CulturalHeritageObject12,data_value363,provenance
CulturalHeritageObject12,data_value2768,title
CulturalHeritageObject12,data_value2221,medium
CulturalHeritageObject12,Person127,creator
CulturalHeritageObject12,data_value1392,created
Person127,data_value7,countryAssociatedWithThePerson
Person127,data_value121,nameOfThePerson
Person127,data_value627,dateOfBirth
Person127,data_value2761,dateOfDeath
CulturalHeritageObject13,data_value2777,title
CulturalHeritageObject13,data_value363,provenance
CulturalHeritageObject13,data_value1400,medium
CulturalHeritageObject13,data_value135,created
CulturalHeritageObject13,Person46,creator
CulturalHeritageObject13,data_value2690,extent
Person46,data_value1726,dateOfDeath
Person46,data_value3604,dateOfBirth
Person46,data_value7,countryAssociatedWithThePerson
Person46,data_value236,nameOfThePerson
CulturalHeritageObject14,data_value3405,title
CulturalHeritageObject14,data_value1776,extent
CulturalHeritageObject14,data_value2880,provenance
CulturalHeritageObject14,data_value1878,created
