source,target,edge_label
WebResource1,data_value422,label
Person1,data_value1497,nameOfThePerson
Person1,data_value1166,countryAssociatedWithThePerson
Person1,data_value791,dateOfDeath
Person1,data_value177,dateOfBirth
EuropeanaAggregation1,CulturalHeritageObject54,aggregatedCHO
EuropeanaAggregation1,WebResource225,hasView
EuropeanaAggregation1,data_value683,label
CulturalHeritageObject54,data_value1250,created
CulturalHeritageObject54,data_value1315,title
CulturalHeritageObject54,Person1,creator
CulturalHeritageObject54,Concept1,hasType
CulturalHeritageObject54,data_value81,extent
CulturalHeritageObject54,data_value853,medium
CulturalHeritageObject54,data_value642,provenance
WebResource225,data_value975,label
CulturalHeritageObject1,data_value543,title
CulturalHeritageObject1,data_value560,provenance
CulturalHeritageObject1,data_value992,created
CulturalHeritageObject1,Person23,creator
CulturalHeritageObject1,data_value1493,extent
CulturalHeritageObject1,Concept1,hasType
CulturalHeritageObject1,data_value853,medium
Person23,data_value1280,nameOfThePerson
Person23,data_value320,dateOfBirth
Person23,data_value921,dateOfDeath
Person23,data_value1166,countryAssociatedWithThePerson
Concept1,data_value952,prefLabel
CulturalHeritageObject2,Concept1,hasType
CulturalHeritageObject2,Person100,creator
CulturalHeritageObject2,data_value1302,extent
CulturalHeritageObject2,data_value492,created
CulturalHeritageObject2,data_value1219,title
CulturalHeritageObject2,data_value853,medium
CulturalHeritageObject2,data_value1211,provenance
Person100,data_value548,dateOfDeath
Person100,data_value550,nameOfThePerson
Person100,data_value453,dateOfBirth
Person100,data_value1166,countryAssociatedWithThePerson
EuropeanaAggregation2,WebResource134,hasView
EuropeanaAggregation2,data_value822,label
EuropeanaAggregation2,CulturalHeritageObject170,aggregatedCHO
WebResource134,data_value575,label
CulturalHeritageObject170,Concept1,hasType
CulturalHeritageObject170,data_value1039,created
CulturalHeritageObject170,data_value1026,provenance
CulturalHeritageObject170,data_value853,medium
CulturalHeritageObject170,Person24,creator
CulturalHeritageObject170,data_value79,title
CulturalHeritageObject170,data_value565,extent
WebResource2,data_value1436,label
Person2,data_value345,dateOfBirth
Person2,data_value147,dateOfDeath
Person2,data_value1397,nameOfThePerson
Person2,data_value1166,countryAssociatedWithThePerson
Person3,data_value662,dateOfBirth
Person3,data_value188,dateOfDeath
Person3,data_value446,nameOfThePerson
Person3,data_value1166,countryAssociatedWithThePerson
EuropeanaAggregation3,CulturalHeritageObject66,aggregatedCHO
EuropeanaAggregation3,WebResource57,hasView
EuropeanaAggregation3,data_value404,label
CulturalHeritageObject66,data_value853,medium
CulturalHeritageObject66,data_value1078,created
CulturalHeritageObject66,Person121,creator
CulturalHeritageObject66,Concept1,hasType
CulturalHeritageObject66,data_value454,extent
CulturalHeritageObject66,data_value242,provenance
CulturalHeritageObject66,data_value589,title
