source,target,edge_label
Person1,data_value189,dateOfBirth
Person1,data_value73,nameOfThePerson
Person1,data_value158,dateOfDeath
Person2,data_value171,nameOfThePerson
CulturalHeritageObject1,data_value156,medium
CulturalHeritageObject1,data_value236,title
CulturalHeritageObject1,data_value290,created
CulturalHeritageObject1,data_value133,extent
CulturalHeritageObject1,Person37,creator
Person37,data_value292,dateOfBirth
Person37,data_value286,dateOfDeath
Person37,data_value46,nameOfThePerson
Person3,data_value100,dateOfBirth
Person3,data_value242,nameOfThePerson
Person3,data_value286,dateOfDeath
Person4,data_value174,dateOfBirth
Person4,data_value97,nameOfThePerson
Person5,data_value329,nameOfThePerson
Person5,data_value189,dateOfBirth
Person5,data_value158,dateOfDeath
CulturalHeritageObject2,data_value289,title
CulturalHeritageObject2,data_value156,medium
CulturalHeritageObject2,data_value315,created
CulturalHeritageObject2,data_value321,extent
CulturalHeritageObject2,Person51,creator
Person51,data_value230,dateOfBirth
Person51,data_value78,nameOfThePerson
Person51,data_value306,dateOfDeath
CulturalHeritageObject3,data_value188,extent
CulturalHeritageObject3,Person48,creator
CulturalHeritageObject3,data_value283,title
CulturalHeritageObject3,data_value156,medium
CulturalHeritageObject3,data_value241,created
Person48,data_value83,dateOfDeath
Person48,data_value76,nameOfThePerson
Person48,data_value140,dateOfBirth
Person6,data_value290,dateOfBirth
Person6,data_value11,nameOfThePerson
Person6,data_value228,dateOfDeath
CulturalHeritageObject4,Person15,creator
CulturalHeritageObject4,data_value131,medium
CulturalHeritageObject4,data_value98,extent
CulturalHeritageObject4,data_value28,title
CulturalHeritageObject4,data_value105,created
Person15,data_value33,dateOfBirth
Person15,data_value287,nameOfThePerson
Person7,data_value26,nameOfThePerson
Person7,data_value322,dateOfBirth
Person8,data_value7,dateOfBirth
Person8,data_value85,dateOfDeath
Person8,data_value225,nameOfThePerson
Person9,data_value334,dateOfBirth
Person9,data_value263,nameOfThePerson
Person9,data_value103,dateOfDeath
CulturalHeritageObject5,data_value299,medium
CulturalHeritageObject5,data_value307,created
CulturalHeritageObject5,data_value19,title
CulturalHeritageObject5,data_value155,extent
CulturalHeritageObject5,Person38,creator
Person38,data_value318,nameOfThePerson
Person38,data_value129,dateOfBirth
Person38,data_value17,dateOfDeath
CulturalHeritageObject6,data_value315,created
CulturalHeritageObject6,Person51,creator
CulturalHeritageObject6,data_value250,extent
CulturalHeritageObject6,data_value156,medium
CulturalHeritageObject6,data_value126,title
Person10,data_value178,nameOfThePerson
Person10,data_value154,dateOfBirth
Person10,data_value206,dateOfDeath
CulturalHeritageObject7,data_value311,created
CulturalHeritageObject7,data_value115,extent
CulturalHeritageObject7,data_value114,title
CulturalHeritageObject7,Person30,creator
CulturalHeritageObject7,data_value156,medium
Person30,data_value288,dateOfDeath
Person30,data_value278,nameOfThePerson
Person30,data_value176,dateOfBirth
CulturalHeritageObject8,data_value315,created
CulturalHeritageObject8,Person51,creator
CulturalHeritageObject8,data_value156,medium
CulturalHeritageObject8,data_value122,extent
CulturalHeritageObject8,data_value344,title
CulturalHeritageObject9,data_value328,title
CulturalHeritageObject9,data_value156,medium
CulturalHeritageObject9,Person27,creator
CulturalHeritageObject9,data_value84,extent
CulturalHeritageObject9,data_value70,created
Person27,data_value149,nameOfThePerson
Person27,data_value330,dateOfBirth
Person27,data_value142,dateOfDeath
CulturalHeritageObject10,data_value310,created
CulturalHeritageObject10,data_value94,title
CulturalHeritageObject10,data_value44,extent
CulturalHeritageObject10,Person47,creator
CulturalHeritageObject10,data_value156,medium
Person47,data_value197,nameOfThePerson
Person47,data_value282,dateOfBirth
Person47,data_value69,dateOfDeath
CulturalHeritageObject11,data_value156,medium
CulturalHeritageObject11,data_value341,title
CulturalHeritageObject11,data_value199,created
CulturalHeritageObject11,Person61,creator
CulturalHeritageObject11,data_value314,extent
Person61,data_value252,dateOfBirth
Person61,data_value117,dateOfDeath
Person61,data_value20,nameOfThePerson
Person11,data_value169,nameOfThePerson
Person11,data_value219,dateOfDeath
Person11,data_value266,dateOfBirth
Person12,data_value254,nameOfThePerson
Person12,data_value294,dateOfDeath
Person12,data_value226,dateOfBirth
Person13,data_value318,nameOfThePerson
CulturalHeritageObject12,data_value265,created
CulturalHeritageObject12,data_value99,title
CulturalHeritageObject12,data_value247,medium
CulturalHeritageObject12,Person25,creator
CulturalHeritageObject12,data_value6,extent
Person25,data_value277,dateOfBirth
Person25,data_value95,nameOfThePerson
CulturalHeritageObject13,data_value128,extent
CulturalHeritageObject13,data_value36,title
CulturalHeritageObject13,data_value156,medium
CulturalHeritageObject13,data_value326,created
CulturalHeritageObject13,Person50,creator
Person50,data_value90,dateOfBirth
Person50,data_value30,nameOfThePerson
Person50,data_value327,dateOfDeath
CulturalHeritageObject14,data_value343,created
CulturalHeritageObject14,Person6,creator
CulturalHeritageObject14,data_value156,medium
CulturalHeritageObject14,data_value240,title
CulturalHeritageObject14,data_value42,extent
Person14,data_value53,dateOfBirth
Person14,data_value269,nameOfThePerson
Person14,data_value268,dateOfDeath
CulturalHeritageObject15,data_value162,title
CulturalHeritageObject15,data_value60,created
CulturalHeritageObject15,data_value80,extent
CulturalHeritageObject15,Person32,creator
CulturalHeritageObject15,data_value156,medium
Person32,data_value116,dateOfBirth
Person32,data_value85,dateOfDeath
Person32,data_value29,nameOfThePerson
CulturalHeritageObject16,data_value204,created
CulturalHeritageObject16,data_value32,title
CulturalHeritageObject16,data_value156,medium
CulturalHeritageObject16,Person16,creator
CulturalHeritageObject16,data_value81,extent
Person16,data_value192,nameOfThePerson
Person16,data_value228,dateOfBirth
Person16,data_value33,dateOfDeath
