source,target,edge_label
CulturalHeritageObject1,data_value103,provenance
CulturalHeritageObject1,Concept3,hasType
CulturalHeritageObject1,data_value182,medium
CulturalHeritageObject1,data_value164,created
CulturalHeritageObject1,data_value124,title
CulturalHeritageObject1,data_value107,rightsHolder
CulturalHeritageObject1,Person17,creator
CulturalHeritageObject1,data_value219,extent
Concept3,data_value180,prefLabel
Person17,data_value156,countryAssociatedWithThePerson
Person17,data_value148,dateOfDeath
Person17,data_value152,nameOfThePerson
Person17,data_value57,dateOfBirth
Person1,data_value156,countryAssociatedWithThePerson
Person1,data_value100,dateOfBirth
Person1,data_value148,dateOfDeath
Person1,data_value171,nameOfThePerson
Person2,data_value208,dateOfDeath
Person2,data_value156,countryAssociatedWithThePerson
Person2,data_value77,dateOfBirth
Person2,data_value67,nameOfThePerson
CulturalHeritageObject2,data_value69,title
CulturalHeritageObject2,data_value193,created
CulturalHeritageObject2,data_value182,medium
CulturalHeritageObject2,data_value107,rightsHolder
CulturalHeritageObject2,Person10,creator
CulturalHeritageObject2,data_value96,extent
CulturalHeritageObject2,data_value230,provenance
CulturalHeritageObject2,Concept3,hasType
Person10,data_value156,countryAssociatedWithThePerson
Person10,data_value46,dateOfBirth
Person10,data_value165,nameOfThePerson
Person10,data_value72,dateOfDeath
CulturalHeritageObject3,data_value107,rightsHolder
CulturalHeritageObject3,data_value127,created
CulturalHeritageObject3,data_value36,title
CulturalHeritageObject3,Person22,creator
CulturalHeritageObject3,data_value236,extent
CulturalHeritageObject3,data_value27,provenance
CulturalHeritageObject3,data_value182,medium
CulturalHeritageObject3,Concept3,hasType
Person22,data_value46,dateOfBirth
Person22,data_value156,countryAssociatedWithThePerson
Person22,data_value197,dateOfDeath
Person22,data_value166,nameOfThePerson
Person3,data_value12,nameOfThePerson
Person3,data_value243,dateOfDeath
Person3,data_value156,countryAssociatedWithThePerson
Person3,data_value100,dateOfBirth
CulturalHeritageObject4,data_value176,extent
CulturalHeritageObject4,data_value18,provenance
CulturalHeritageObject4,data_value107,rightsHolder
CulturalHeritageObject4,data_value182,medium
CulturalHeritageObject4,Concept3,hasType
CulturalHeritageObject4,data_value35,title
CulturalHeritageObject4,Person7,creator
CulturalHeritageObject4,data_value192,created
Person7,data_value201,nameOfThePerson
Person7,data_value156,countryAssociatedWithThePerson
Person7,data_value57,dateOfBirth
Person7,data_value54,dateOfDeath
Person4,data_value38,dateOfBirth
Person4,data_value142,nameOfThePerson
Person4,data_value156,countryAssociatedWithThePerson
Person4,data_value90,dateOfDeath
Person5,data_value156,countryAssociatedWithThePerson
Person5,data_value199,dateOfBirth
Person5,data_value5,nameOfThePerson
Person5,data_value48,dateOfDeath
Concept1,data_value157,prefLabel
Person6,data_value156,countryAssociatedWithThePerson
Person6,data_value164,dateOfBirth
Person6,data_value47,dateOfDeath
Person6,data_value87,nameOfThePerson
CulturalHeritageObject5,data_value133,extent
CulturalHeritageObject5,Concept3,hasType
CulturalHeritageObject5,Person9,creator
CulturalHeritageObject5,data_value216,provenance
CulturalHeritageObject5,data_value182,medium
CulturalHeritageObject5,data_value107,rightsHolder
CulturalHeritageObject5,data_value44,created
CulturalHeritageObject5,data_value252,title
Person9,data_value184,nameOfThePerson
Person9,data_value20,dateOfDeath
Person9,data_value156,countryAssociatedWithThePerson
Person9,data_value34,dateOfBirth
CulturalHeritageObject6,data_value94,extent
CulturalHeritageObject6,Person4,creator
CulturalHeritageObject6,data_value21,created
CulturalHeritageObject6,Concept3,hasType
CulturalHeritageObject6,data_value1,provenance
CulturalHeritageObject6,data_value107,rightsHolder
CulturalHeritageObject6,data_value182,medium
CulturalHeritageObject6,data_value190,title
CulturalHeritageObject7,data_value160,provenance
CulturalHeritageObject7,data_value78,created
CulturalHeritageObject7,data_value153,title
CulturalHeritageObject7,data_value107,rightsHolder
CulturalHeritageObject7,Person3,creator
CulturalHeritageObject7,data_value22,extent
CulturalHeritageObject7,Concept3,hasType
CulturalHeritageObject7,data_value182,medium
Concept2,data_value240,prefLabel
Person8,data_value156,countryAssociatedWithThePerson
Person8,data_value121,dateOfDeath
Person8,data_value16,nameOfThePerson
Person8,data_value98,dateOfBirth
CulturalHeritageObject8,data_value53,title
CulturalHeritageObject8,data_value241,extent
CulturalHeritageObject8,Concept3,hasType
CulturalHeritageObject8,data_value137,provenance
CulturalHeritageObject8,data_value182,medium
CulturalHeritageObject8,Person23,creator
CulturalHeritageObject8,data_value255,created
CulturalHeritageObject8,data_value107,rightsHolder
Person23,data_value132,dateOfDeath
Person23,data_value156,countryAssociatedWithThePerson
Person23,data_value46,dateOfBirth
Person23,data_value120,nameOfThePerson
Person11,data_value75,dateOfBirth
Person11,data_value156,countryAssociatedWithThePerson
Person11,data_value135,dateOfDeath
Person11,data_value8,nameOfThePerson
CulturalHeritageObject9,Person21,creator
CulturalHeritageObject9,data_value167,provenance
CulturalHeritageObject9,Concept1,hasType
CulturalHeritageObject9,data_value107,rightsHolder
CulturalHeritageObject9,data_value149,created
CulturalHeritageObject9,data_value7,extent
CulturalHeritageObject9,data_value186,medium
CulturalHeritageObject9,data_value172,title
Person21,data_value156,countryAssociatedWithThePerson
Person21,data_value60,dateOfBirth
Person21,data_value119,nameOfThePerson
Person21,data_value13,dateOfDeath
CulturalHeritageObject10,data_value126,created
CulturalHeritageObject10,Concept3,hasType
CulturalHeritageObject10,data_value113,title
CulturalHeritageObject10,data_value143,extent
CulturalHeritageObject10,data_value51,provenance
CulturalHeritageObject10,Person39,creator
CulturalHeritageObject10,data_value256,medium
CulturalHeritageObject10,data_value107,rightsHolder
Person39,data_value231,dateOfBirth
Person39,data_value239,nameOfThePerson
Person39,data_value149,dateOfDeath
Person39,data_value156,countryAssociatedWithThePerson
Person12,data_value44,dateOfBirth
Person12,data_value114,dateOfDeath
Person12,data_value156,countryAssociatedWithThePerson
Person12,data_value42,nameOfThePerson
CulturalHeritageObject11,Person30,creator
CulturalHeritageObject11,data_value182,medium
CulturalHeritageObject11,data_value116,extent
CulturalHeritageObject11,data_value185,title
CulturalHeritageObject11,Concept3,hasType
CulturalHeritageObject11,data_value28,created
CulturalHeritageObject11,data_value107,rightsHolder
CulturalHeritageObject11,data_value222,provenance
Person30,data_value198,dateOfDeath
Person30,data_value156,countryAssociatedWithThePerson
Person30,data_value210,nameOfThePerson
Person30,data_value34,dateOfBirth
CulturalHeritageObject12,data_value187,provenance
CulturalHeritageObject12,data_value4,created
CulturalHeritageObject12,data_value182,medium
CulturalHeritageObject12,Person31,creator
CulturalHeritageObject12,Concept3,hasType
CulturalHeritageObject12,data_value45,extent
CulturalHeritageObject12,data_value107,rightsHolder
CulturalHeritageObject12,data_value3,title
Person31,data_value225,dateOfBirth
Person31,data_value156,countryAssociatedWithThePerson
Person31,data_value226,nameOfThePerson
Person31,data_value111,dateOfDeath
Person13,data_value162,nameOfThePerson
Person13,data_value179,dateOfDeath
Person13,data_value178,dateOfBirth
Person13,data_value156,countryAssociatedWithThePerson
CulturalHeritageObject13,data_value107,rightsHolder
CulturalHeritageObject13,Concept3,hasType
CulturalHeritageObject13,data_value136,title
CulturalHeritageObject13,data_value125,created
CulturalHeritageObject13,data_value170,provenance
CulturalHeritageObject13,Person16,creator
CulturalHeritageObject13,data_value182,medium
CulturalHeritageObject13,data_value24,extent
Person16,data_value104,dateOfBirth
Person16,data_value86,dateOfDeath
Person16,data_value156,countryAssociatedWithThePerson
Person16,data_value112,nameOfThePerson
Person14,data_value6,nameOfThePerson
Person14,data_value144,dateOfBirth
Person14,data_value156,countryAssociatedWithThePerson
Person14,data_value106,dateOfDeath
CulturalHeritageObject14,data_value10,provenance
CulturalHeritageObject14,data_value182,medium
CulturalHeritageObject14,Person35,creator
CulturalHeritageObject14,data_value68,extent
CulturalHeritageObject14,Concept3,hasType
CulturalHeritageObject14,data_value107,rightsHolder
CulturalHeritageObject14,data_value205,title
CulturalHeritageObject14,data_value215,created
Person35,data_value146,nameOfThePerson
Person35,data_value156,countryAssociatedWithThePerson
Person35,data_value254,dateOfDeath
Person35,data_value82,dateOfBirth
CulturalHeritageObject15,Person2,creator
CulturalHeritageObject15,data_value50,created
CulturalHeritageObject15,data_value173,extent
CulturalHeritageObject15,data_value17,provenance
CulturalHeritageObject15,Concept3,hasType
CulturalHeritageObject15,data_value107,rightsHolder
CulturalHeritageObject15,data_value182,medium
CulturalHeritageObject15,data_value23,title
CulturalHeritageObject16,data_value246,created
CulturalHeritageObject16,Concept3,hasType
CulturalHeritageObject16,data_value107,rightsHolder
CulturalHeritageObject16,data_value49,title
CulturalHeritageObject16,data_value228,extent
CulturalHeritageObject16,data_value61,provenance
CulturalHeritageObject16,data_value182,medium
CulturalHeritageObject16,Person34,creator
Person34,data_value128,nameOfThePerson
Person34,data_value168,dateOfBirth
Person34,data_value60,dateOfDeath
Person34,data_value156,countryAssociatedWithThePerson
CulturalHeritageObject17,data_value39,extent
CulturalHeritageObject17,data_value65,provenance
CulturalHeritageObject17,Person38,creator
CulturalHeritageObject17,Concept3,hasType
CulturalHeritageObject17,data_value108,title
CulturalHeritageObject17,data_value169,medium
CulturalHeritageObject17,data_value107,rightsHolder
CulturalHeritageObject17,data_value144,created
Person38,data_value203,dateOfBirth
Person38,data_value56,dateOfDeath
Person38,data_value154,nameOfThePerson
Person38,data_value156,countryAssociatedWithThePerson
Person15,data_value156,countryAssociatedWithThePerson
Person15,data_value20,dateOfDeath
Person15,data_value66,nameOfThePerson
Person15,data_value140,dateOfBirth
Person18,data_value140,dateOfDeath
Person18,data_value156,countryAssociatedWithThePerson
Person18,data_value76,dateOfBirth
Person18,data_value99,nameOfThePerson
CulturalHeritageObject18,data_value84,provenance
CulturalHeritageObject18,data_value9,title
CulturalHeritageObject18,data_value148,created
CulturalHeritageObject18,data_value110,medium
CulturalHeritageObject18,Concept3,hasType
CulturalHeritageObject18,Person5,creator
CulturalHeritageObject18,data_value107,rightsHolder
CulturalHeritageObject18,data_value71,extent
Person19,data_value156,countryAssociatedWithThePerson
Person19,data_value213,dateOfBirth
Person19,data_value193,dateOfDeath
Person19,data_value221,nameOfThePerson
