source,target,edge_label
CulturalHeritageObject1,data_value1531,title
CulturalHeritageObject1,data_value889,medium
CulturalHeritageObject1,data_value3034,description
CulturalHeritageObject1,data_value466,extent
CulturalHeritageObject1,Person137,creator
CulturalHeritageObject1,Concept1,hasType
Person137,data_value2015,nameOfThePerson
Concept1,data_value1411,prefLabel
WebResource1,data_value691,label
EuropeanaAggregation1,WebResource24,hasView
EuropeanaAggregation1,CulturalHeritageObject10,aggregatedCHO
EuropeanaAggregation1,data_value798,label
WebResource24,data_value535,label
CulturalHeritageObject10,Person254,creator
CulturalHeritageObject10,data_value554,provenance
CulturalHeritageObject10,data_value1784,medium
CulturalHeritageObject10,data_value2837,title
CulturalHeritageObject10,data_value1949,extent
CulturalHeritageObject10,data_value403,description
CulturalHeritageObject10,data_value1843,created
CulturalHeritageObject10,Concept1,hasType
WebResource2,data_value2882,label
EuropeanaAggregation2,data_value2832,label
EuropeanaAggregation2,WebResource28,hasView
EuropeanaAggregation2,CulturalHeritageObject545,aggregatedCHO
WebResource28,data_value818,label
CulturalHeritageObject545,Person142,creator
CulturalHeritageObject545,data_value1546,medium
CulturalHeritageObject545,Concept1,hasType
CulturalHeritageObject545,data_value2862,created
CulturalHeritageObject545,data_value511,title
CulturalHeritageObject545,data_value2166,extent
CulturalHeritageObject2,data_value2168,provenance
CulturalHeritageObject2,Person149,creator
CulturalHeritageObject2,data_value6,medium
CulturalHeritageObject2,Concept1,hasType
CulturalHeritageObject2,data_value774,title
CulturalHeritageObject2,data_value925,extent
Person149,data_value1176,nameOfThePerson
Person1,data_value1616,nameOfThePerson
WebResource3,data_value1844,label
WebResource4,data_value538,label
EuropeanaAggregation3,data_value1143,label
EuropeanaAggregation3,CulturalHeritageObject201,aggregatedCHO
EuropeanaAggregation3,WebResource357,hasView
CulturalHeritageObject201,Concept1,hasType
CulturalHeritageObject201,data_value2683,title
CulturalHeritageObject201,data_value889,medium
CulturalHeritageObject201,data_value336,created
CulturalHeritageObject201,data_value1919,provenance
CulturalHeritageObject201,data_value2791,extent
CulturalHeritageObject201,data_value551,description
CulturalHeritageObject201,Person31,creator
WebResource357,data_value3071,label
Person2,data_value2111,nameOfThePerson
WebResource5,data_value1915,label
EuropeanaAggregation4,data_value1056,label
EuropeanaAggregation4,CulturalHeritageObject298,aggregatedCHO
EuropeanaAggregation4,WebResource413,hasView
CulturalHeritageObject298,data_value1475,title
CulturalHeritageObject298,data_value2375,description
CulturalHeritageObject298,Concept1,hasType
CulturalHeritageObject298,data_value2048,provenance
CulturalHeritageObject298,data_value889,medium
CulturalHeritageObject298,data_value1325,extent
CulturalHeritageObject298,data_value3044,created
CulturalHeritageObject298,Person59,creator
WebResource413,data_value176,label
Person3,data_value1140,nameOfThePerson
EuropeanaAggregation5,CulturalHeritageObject250,aggregatedCHO
EuropeanaAggregation5,WebResource90,hasView
EuropeanaAggregation5,data_value1418,label
CulturalHeritageObject250,data_value2865,extent
CulturalHeritageObject250,Person207,creator
CulturalHeritageObject250,data_value575,created
CulturalHeritageObject250,data_value1544,title
CulturalHeritageObject250,Concept1,hasType
CulturalHeritageObject250,data_value889,medium
CulturalHeritageObject250,data_value2459,provenance
CulturalHeritageObject250,data_value1862,description
WebResource90,data_value1945,label
WebResource6,data_value754,label
WebResource7,data_value2855,label
EuropeanaAggregation6,WebResource374,hasView
EuropeanaAggregation6,CulturalHeritageObject498,aggregatedCHO
EuropeanaAggregation6,data_value2781,label
WebResource374,data_value1696,label
CulturalHeritageObject498,Person50,creator
CulturalHeritageObject498,data_value2376,extent
CulturalHeritageObject498,Concept1,hasType
