source,target,edge_label
CulturalHeritageObject1,Person9,creator
CulturalHeritageObject1,data_value745,title
Person9,data_value640,nameOfThePerson
Person9,data_value226,dateOfDeath
Person9,data_value600,countryAssociatedWithThePerson
Person9,data_value425,dateOfBirth
CulturalHeritageObject2,Person153,creator
CulturalHeritageObject2,data_value523,title
Person153,data_value600,countryAssociatedWithThePerson
Person153,data_value102,dateOfDeath
Person153,data_value255,nameOfThePerson
Person153,data_value655,dateOfBirth
Person1,data_value241,nameOfThePerson
Person2,data_value628,dateOfBirth
Person2,data_value686,nameOfThePerson
Person2,data_value505,dateOfDeath
Person2,data_value600,countryAssociatedWithThePerson
Person3,data_value639,dateOfBirth
Person3,data_value571,nameOfThePerson
Person3,data_value394,dateOfDeath
Person3,data_value600,countryAssociatedWithThePerson
CulturalHeritageObject3,Person124,creator
CulturalHeritageObject3,data_value261,title
CulturalHeritageObject3,Person83,creator
CulturalHeritageObject3,Person143,creator
Person124,data_value550,dateOfDeath
Person124,data_value351,dateOfBirth
Person124,data_value275,nameOfThePerson
Person124,data_value600,countryAssociatedWithThePerson
Person83,data_value135,dateOfDeath
Person83,data_value515,dateOfBirth
Person83,data_value704,nameOfThePerson
Person83,data_value600,countryAssociatedWithThePerson
Person143,data_value298,nameOfThePerson
Person143,data_value377,dateOfDeath
Person143,data_value399,dateOfBirth
Person143,data_value600,countryAssociatedWithThePerson
CulturalHeritageObject4,Person42,creator
CulturalHeritageObject4,data_value532,title
Person42,data_value491,dateOfDeath
Person42,data_value57,nameOfThePerson
Person42,data_value600,countryAssociatedWithThePerson
Person42,data_value379,dateOfBirth
CulturalHeritageObject5,Person131,creator
CulturalHeritageObject5,data_value446,title
Person131,data_value600,countryAssociatedWithThePerson
Person131,data_value370,dateOfDeath
Person131,data_value510,dateOfBirth
Person131,data_value680,nameOfThePerson
CulturalHeritageObject6,Person22,creator
CulturalHeritageObject6,data_value13,title
Person22,data_value697,nameOfThePerson
Person4,data_value600,countryAssociatedWithThePerson
Person4,data_value434,nameOfThePerson
Person4,data_value103,dateOfBirth
Person4,data_value377,dateOfDeath
CulturalHeritageObject7,Person10,creator
CulturalHeritageObject7,data_value256,title
Person10,data_value483,dateOfBirth
Person10,data_value600,countryAssociatedWithThePerson
Person10,data_value675,nameOfThePerson
Person10,data_value394,dateOfDeath
CulturalHeritageObject8,data_value171,title
CulturalHeritageObject8,Person60,creator
Person60,data_value688,dateOfBirth
Person60,data_value59,nameOfThePerson
Person60,data_value600,countryAssociatedWithThePerson
Person60,data_value596,dateOfDeath
Person5,data_value352,nameOfThePerson
Person6,data_value196,dateOfDeath
Person6,data_value600,countryAssociatedWithThePerson
Person6,data_value515,dateOfBirth
Person6,data_value211,nameOfThePerson
