source,target,edge_label
CulturalHeritageObject1,Person211,creator
CulturalHeritageObject1,data_value429,title
Person211,data_value99,dateOfBirth
Person211,data_value316,countryAssociatedWithThePerson
Person211,data_value208,dateOfDeath
Person211,data_value28,nameOfThePerson
Person1,data_value645,dateOfDeath
Person1,data_value497,dateOfBirth
Person1,data_value423,nameOfThePerson
Person1,data_value316,countryAssociatedWithThePerson
Person2,data_value316,countryAssociatedWithThePerson
Person2,data_value53,dateOfBirth
Person2,data_value507,nameOfThePerson
CulturalHeritageObject2,Person214,creator
CulturalHeritageObject2,data_value475,title
Person214,data_value158,dateOfDeath
Person214,data_value222,nameOfThePerson
Person214,data_value316,countryAssociatedWithThePerson
Person214,data_value590,dateOfBirth
CulturalHeritageObject3,data_value134,title
CulturalHeritageObject3,Person66,creator
Person66,data_value257,nameOfThePerson
Person3,data_value568,dateOfBirth
Person3,data_value230,dateOfDeath
Person3,data_value316,countryAssociatedWithThePerson
Person3,data_value421,nameOfThePerson
Person4,data_value316,countryAssociatedWithThePerson
Person4,data_value265,nameOfThePerson
Person4,data_value375,dateOfDeath
Person4,data_value713,dateOfBirth
CulturalHeritageObject4,data_value416,title
CulturalHeritageObject4,Person163,creator
Person163,data_value150,dateOfDeath
Person163,data_value637,nameOfThePerson
Person163,data_value316,countryAssociatedWithThePerson
Person163,data_value593,dateOfBirth
CulturalHeritageObject5,Person152,creator
CulturalHeritageObject5,data_value606,title
Person152,data_value450,dateOfBirth
Person152,data_value316,countryAssociatedWithThePerson
Person152,data_value393,dateOfDeath
CulturalHeritageObject6,Person8,creator
CulturalHeritageObject6,data_value472,title
Person8,data_value316,countryAssociatedWithThePerson
Person8,data_value663,dateOfDeath
Person8,data_value683,dateOfBirth
Person8,data_value120,nameOfThePerson
CulturalHeritageObject7,Person69,creator
CulturalHeritageObject7,data_value117,title
Person69,data_value316,countryAssociatedWithThePerson
Person69,data_value448,dateOfBirth
Person69,data_value25,nameOfThePerson
Person69,data_value140,dateOfDeath
Person5,data_value511,dateOfDeath
Person5,data_value65,dateOfBirth
Person5,data_value487,nameOfThePerson
Person5,data_value316,countryAssociatedWithThePerson
CulturalHeritageObject8,Person123,creator
CulturalHeritageObject8,data_value545,title
Person123,data_value316,countryAssociatedWithThePerson
Person123,data_value526,dateOfDeath
Person123,data_value653,dateOfBirth
Person123,data_value255,nameOfThePerson
Person6,data_value29,dateOfBirth
Person6,data_value503,nameOfThePerson
Person6,data_value316,countryAssociatedWithThePerson
Person7,data_value55,nameOfThePerson
CulturalHeritageObject9,data_value296,title
CulturalHeritageObject9,Person44,creator
Person44,data_value362,dateOfBirth
Person44,data_value316,countryAssociatedWithThePerson
Person44,data_value577,nameOfThePerson
Person44,data_value36,dateOfDeath
CulturalHeritageObject10,Person129,creator
CulturalHeritageObject10,data_value506,title
Person129,data_value234,dateOfDeath
Person129,data_value489,nameOfThePerson
Person129,data_value316,countryAssociatedWithThePerson
Person129,data_value642,dateOfBirth
Person9,data_value181,dateOfBirth
Person9,data_value700,dateOfDeath
Person9,data_value92,nameOfThePerson
Person9,data_value316,countryAssociatedWithThePerson
CulturalHeritageObject11,Person99,creator
CulturalHeritageObject11,data_value764,title
Person99,data_value448,dateOfBirth
Person99,data_value316,countryAssociatedWithThePerson
Person99,data_value299,dateOfDeath
Person99,data_value390,nameOfThePerson
Person10,data_value316,countryAssociatedWithThePerson
Person10,data_value538,nameOfThePerson
Person10,data_value682,dateOfDeath
Person10,data_value234,dateOfBirth
CulturalHeritageObject12,data_value351,title
CulturalHeritageObject12,Person4,creator
Person11,data_value90,dateOfDeath
Person11,data_value95,dateOfBirth
Person11,data_value685,nameOfThePerson
Person11,data_value316,countryAssociatedWithThePerson
Person12,data_value448,dateOfBirth
Person12,data_value496,dateOfDeath
Person12,data_value552,nameOfThePerson
Person12,data_value316,countryAssociatedWithThePerson
Person13,data_value316,countryAssociatedWithThePerson
Person13,data_value582,nameOfThePerson
Person13,data_value93,dateOfDeath
Person13,data_value644,dateOfBirth
CulturalHeritageObject13,Person100,creator
CulturalHeritageObject13,data_value609,title
Person100,data_value559,dateOfBirth
Person100,data_value463,nameOfThePerson
Person100,data_value140,dateOfDeath
Person100,data_value316,countryAssociatedWithThePerson
Person14,data_value316,countryAssociatedWithThePerson
Person14,data_value530,dateOfBirth
Person14,data_value415,dateOfDeath
Person14,data_value270,nameOfThePerson
Person15,data_value316,countryAssociatedWithThePerson
Person15,data_value382,nameOfThePerson
Person15,data_value765,dateOfDeath
Person15,data_value683,dateOfBirth
CulturalHeritageObject14,data_value411,title
CulturalHeritageObject14,Person123,creator
Person16,data_value441,dateOfDeath
Person16,data_value316,countryAssociatedWithThePerson
Person16,data_value437,dateOfBirth
Person16,data_value325,nameOfThePerson
CulturalHeritageObject15,data_value210,title
CulturalHeritageObject15,Person228,creator
Person228,data_value192,dateOfBirth
Person228,data_value237,dateOfDeath
Person228,data_value112,nameOfThePerson
Person228,data_value316,countryAssociatedWithThePerson
Person17,data_value378,dateOfBirth
Person17,data_value755,dateOfDeath
Person17,data_value693,nameOfThePerson
Person17,data_value316,countryAssociatedWithThePerson
Person18,data_value380,dateOfBirth
Person18,data_value686,dateOfDeath
Person18,data_value316,countryAssociatedWithThePerson
Person18,data_value188,nameOfThePerson
CulturalHeritageObject16,data_value531,title
CulturalHeritageObject16,Person123,creator
CulturalHeritageObject17,data_value508,title
CulturalHeritageObject17,Person131,creator
Person131,data_value316,countryAssociatedWithThePerson
Person131,data_value273,nameOfThePerson
Person19,data_value509,dateOfDeath
Person19,data_value13,nameOfThePerson
Person19,data_value448,dateOfBirth
Person19,data_value316,countryAssociatedWithThePerson
Person20,data_value491,nameOfThePerson
Person20,data_value212,dateOfDeath
Person20,data_value316,countryAssociatedWithThePerson
Person20,data_value766,dateOfBirth
CulturalHeritageObject18,data_value242,title
CulturalHeritageObject18,Person120,creator
Person120,data_value316,countryAssociatedWithThePerson
Person120,data_value594,nameOfThePerson
Person120,data_value189,dateOfDeath
Person120,data_value614,dateOfBirth
CulturalHeritageObject19,Person190,creator
CulturalHeritageObject19,data_value219,title
Person190,data_value524,nameOfThePerson
Person21,data_value316,countryAssociatedWithThePerson
Person21,data_value286,dateOfBirth
Person21,data_value622,dateOfDeath
Person21,data_value759,nameOfThePerson
CulturalHeritageObject20,data_value248,title
CulturalHeritageObject20,Person21,creator
CulturalHeritageObject21,Person120,creator
CulturalHeritageObject21,data_value389,title
CulturalHeritageObject22,Person42,creator
CulturalHeritageObject22,data_value379,title
Person42,data_value536,dateOfDeath
Person42,data_value316,countryAssociatedWithThePerson
Person42,data_value712,nameOfThePerson
Person42,data_value478,dateOfBirth
CulturalHeritageObject23,data_value494,title
CulturalHeritageObject23,Person94,creator
Person94,data_value453,nameOfThePerson
Person94,data_value91,dateOfBirth
Person94,data_value93,dateOfDeath
Person94,data_value316,countryAssociatedWithThePerson
Person22,data_value154,dateOfDeath
Person22,data_value316,countryAssociatedWithThePerson
Person22,data_value665,dateOfBirth
Person22,data_value603,nameOfThePerson
CulturalHeritageObject24,data_value101,title
CulturalHeritageObject24,Person88,creator
Person88,data_value719,nameOfThePerson
Person88,data_value316,countryAssociatedWithThePerson
Person88,data_value622,dateOfBirth
Person88,data_value591,dateOfDeath
CulturalHeritageObject25,Person40,creator
CulturalHeritageObject25,data_value85,title
Person40,data_value316,countryAssociatedWithThePerson
Person40,data_value553,nameOfThePerson
Person40,data_value653,dateOfBirth
Person40,data_value415,dateOfDeath
CulturalHeritageObject26,Person172,creator
CulturalHeritageObject26,data_value527,title
Person172,data_value264,dateOfDeath
Person172,data_value713,dateOfBirth
Person172,data_value137,nameOfThePerson
Person172,data_value316,countryAssociatedWithThePerson
CulturalHeritageObject27,data_value723,title
CulturalHeritageObject27,Person217,creator
Person217,data_value671,nameOfThePerson
Person217,data_value526,dateOfDeath
Person217,data_value147,dateOfBirth
Person217,data_value316,countryAssociatedWithThePerson
CulturalHeritageObject28,Person86,creator
CulturalHeritageObject28,data_value207,title
Person86,data_value76,nameOfThePerson
Person86,data_value339,dateOfDeath
Person86,data_value710,dateOfBirth
Person86,data_value316,countryAssociatedWithThePerson
CulturalHeritageObject29,Person163,creator
CulturalHeritageObject29,data_value744,title
CulturalHeritageObject30,Person80,creator
CulturalHeritageObject30,data_value424,title
Person80,data_value653,dateOfBirth
Person80,data_value515,dateOfDeath
Person80,data_value316,countryAssociatedWithThePerson
Person80,data_value676,nameOfThePerson
Person23,data_value51,dateOfBirth
Person23,data_value162,nameOfThePerson
Person23,data_value119,dateOfDeath
Person23,data_value316,countryAssociatedWithThePerson
CulturalHeritageObject31,Person216,creator
CulturalHeritageObject31,data_value190,title
Person216,data_value316,countryAssociatedWithThePerson
Person216,data_value378,dateOfDeath
Person216,data_value20,nameOfThePerson
Person216,data_value362,dateOfBirth
CulturalHeritageObject32,data_value567,title
CulturalHeritageObject32,Person216,creator
CulturalHeritageObject33,data_value739,title
CulturalHeritageObject34,Person160,creator
CulturalHeritageObject34,data_value729,title
Person160,data_value442,dateOfDeath
Person160,data_value478,dateOfBirth
Person160,data_value220,nameOfThePerson
Person160,data_value316,countryAssociatedWithThePerson
Person24,data_value181,dateOfBirth
Person24,data_value415,dateOfDeath
Person24,data_value316,countryAssociatedWithThePerson
Person24,data_value547,nameOfThePerson
CulturalHeritageObject35,data_value272,title
CulturalHeritageObject35,Person189,creator
Person189,data_value339,dateOfDeath
Person189,data_value168,nameOfThePerson
Person189,data_value713,dateOfBirth
Person189,data_value316,countryAssociatedWithThePerson
CulturalHeritageObject36,data_value752,title
CulturalHeritageObject36,Person65,creator
Person65,data_value748,nameOfThePerson
Person65,data_value651,dateOfBirth
Person65,data_value359,dateOfDeath
Person65,data_value316,countryAssociatedWithThePerson
Person25,data_value622,dateOfDeath
Person25,data_value564,nameOfThePerson
Person25,data_value679,dateOfBirth
Person25,data_value316,countryAssociatedWithThePerson
Person26,data_value316,countryAssociatedWithThePerson
Person26,data_value496,dateOfDeath
Person26,data_value332,nameOfThePerson
Person26,data_value84,dateOfBirth
Person27,data_value766,dateOfBirth
Person27,data_value316,countryAssociatedWithThePerson
Person27,data_value659,nameOfThePerson
Person27,data_value51,dateOfDeath
Person28,data_value316,countryAssociatedWithThePerson
Person28,data_value339,dateOfDeath
Person28,data_value65,dateOfBirth
Person28,data_value476,nameOfThePerson
CulturalHeritageObject37,Person124,creator
CulturalHeritageObject37,data_value623,title
Person124,data_value316,countryAssociatedWithThePerson
Person124,data_value212,dateOfDeath
Person124,data_value608,dateOfBirth
Person124,data_value714,nameOfThePerson
Person29,data_value467,nameOfThePerson
Person29,data_value488,dateOfDeath
Person29,data_value401,dateOfBirth
Person29,data_value316,countryAssociatedWithThePerson
CulturalHeritageObject38,Person158,creator
CulturalHeritageObject38,data_value703,title
Person158,data_value431,nameOfThePerson
