source,target,edge_label
E22_Man-Made_Object1,E12_Production25,P108i_was_produced_by
E22_Man-Made_Object1,E55_Type6,P2_has_type
E22_Man-Made_Object1,E8_Acquisition92,P24i_changed_ownership_through
E22_Man-Made_Object1,E54_Dimension82,P43_has_dimension
E22_Man-Made_Object1,E35_Title63,P102_has_title
E12_Production25,E55_Type12,P32_used_general_technique
E12_Production25,E52_Time-Span33,P4_has_time-span
E12_Production25,E21_Person77,P14_carried_out_by
E21_Person1,E67_Birth20,P98i_was_born
E21_Person1,E82_Actor_Appellation118,P131_is_identified_by
E21_Person1,E69_Death60,P100i_died_in
E21_Person1,E74_Group1,P107i_is_current_or_former_member_of
E67_Birth20,E52_Time-Span166,P4_has_time-span
E69_Death60,E52_Time-Span73,P4_has_time-span
E12_Production1,E55_Type12,P32_used_general_technique
E12_Production1,E21_Person31,P14_carried_out_by
E12_Production1,E52_Time-Span122,P4_has_time-span
E21_Person31,E82_Actor_Appellation29,P131_is_identified_by
E21_Person31,E69_Death23,P100i_died_in
E21_Person31,E67_Birth49,P98i_was_born
E21_Person31,E74_Group1,P107i_is_current_or_former_member_of
E12_Production2,E55_Type15,P32_used_general_technique
E12_Production2,E21_Person12,P14_carried_out_by
E12_Production2,E52_Time-Span36,P4_has_time-span
E21_Person12,E74_Group1,P107i_is_current_or_former_member_of
E21_Person12,E67_Birth66,P98i_was_born
E21_Person12,E69_Death65,P100i_died_in
E21_Person12,E82_Actor_Appellation126,P131_is_identified_by
E22_Man-Made_Object2,E8_Acquisition102,P24i_changed_ownership_through
E22_Man-Made_Object2,E12_Production32,P108i_was_produced_by
E22_Man-Made_Object2,E35_Title194,P102_has_title
E22_Man-Made_Object2,E54_Dimension133,P43_has_dimension
E22_Man-Made_Object2,E55_Type6,P2_has_type
E12_Production32,E55_Type12,P32_used_general_technique
E12_Production32,E21_Person17,P14_carried_out_by
E12_Production32,E52_Time-Span195,P4_has_time-span
E38_Image1,E22_Man-Made_Object180,P138_represents
E22_Man-Made_Object180,E8_Acquisition92,P24i_changed_ownership_through
E22_Man-Made_Object180,E55_Type6,P2_has_type
E22_Man-Made_Object180,E54_Dimension174,P43_has_dimension
E22_Man-Made_Object180,E12_Production179,P108i_was_produced_by
E22_Man-Made_Object180,E35_Title23,P102_has_title
E21_Person2,E69_Death81,P100i_died_in
E21_Person2,E82_Actor_Appellation114,P131_is_identified_by
E21_Person2,E74_Group1,P107i_is_current_or_former_member_of
E21_Person2,E67_Birth7,P98i_was_born
E69_Death81,E52_Time-Span183,P4_has_time-span
E67_Birth7,E52_Time-Span75,P4_has_time-span
E12_Production3,E52_Time-Span171,P4_has_time-span
E12_Production3,E55_Type12,P32_used_general_technique
E12_Production3,E21_Person54,P14_carried_out_by
E21_Person54,E74_Group1,P107i_is_current_or_former_member_of
E21_Person54,E82_Actor_Appellation116,P131_is_identified_by
E21_Person54,E69_Death42,P100i_died_in
E21_Person54,E67_Birth9,P98i_was_born
E12_Production4,E55_Type12,P32_used_general_technique
