source,target,edge_label
E67_Birth1,E52_Time-Span128,P4_has_time-span
E12_Production1,E21_Person28,P14_carried_out_by
E12_Production1,E55_Type12,P32_used_general_technique
E12_Production1,E52_Time-Span107,P4_has_time-span
E21_Person28,E82_Actor_Appellation67,P131_is_identified_by
E21_Person28,E69_Death2,P100i_died_in
E21_Person28,E67_Birth53,P98i_was_born
E21_Person28,E74_Group20,P107i_is_current_or_former_member_of
E67_Birth2,E52_Time-Span76,P4_has_time-span
E22_Man-Made_Object1,E54_Dimension64,P43_has_dimension
E22_Man-Made_Object1,E8_Acquisition32,P24i_changed_ownership_through
E22_Man-Made_Object1,E12_Production40,P108i_was_produced_by
E22_Man-Made_Object1,E35_Title60,P102_has_title
E12_Production40,E21_Person52,P14_carried_out_by
E12_Production40,E55_Type50,P32_used_general_technique
E12_Production40,E52_Time-Span111,P4_has_time-span
E67_Birth3,E52_Time-Span89,P4_has_time-span
E12_Production2,E52_Time-Span140,P4_has_time-span
E12_Production2,E21_Person29,P14_carried_out_by
E12_Production2,E55_Type18,P32_used_general_technique
E21_Person29,E69_Death7,P100i_died_in
E21_Person29,E74_Group1,P107i_is_current_or_former_member_of
E21_Person29,E67_Birth47,P98i_was_born
E21_Person29,E82_Actor_Appellation35,P131_is_identified_by
E22_Man-Made_Object2,E8_Acquisition53,P24i_changed_ownership_through
E22_Man-Made_Object2,E54_Dimension69,P43_has_dimension
E22_Man-Made_Object2,E12_Production42,P108i_was_produced_by
E22_Man-Made_Object2,E35_Title12,P102_has_title
E12_Production42,E55_Type30,P32_used_general_technique
E12_Production42,E21_Person7,P14_carried_out_by
E12_Production42,E52_Time-Span103,P4_has_time-span
E67_Birth4,E52_Time-Span157,P4_has_time-span
E38_Image1,E22_Man-Made_Object16,P138_represents
E22_Man-Made_Object16,E8_Acquisition30,P24i_changed_ownership_through
E22_Man-Made_Object16,E12_Production23,P108i_was_produced_by
E22_Man-Made_Object16,E35_Title51,P102_has_title
E22_Man-Made_Object16,E54_Dimension51,P43_has_dimension
E12_Production3,E52_Time-Span48,P4_has_time-span
E12_Production3,E55_Type38,P32_used_general_technique
E12_Production3,E21_Person50,P14_carried_out_by
E21_Person50,E69_Death58,P100i_died_in
E21_Person50,E74_Group20,P107i_is_current_or_former_member_of
E21_Person50,E67_Birth60,P98i_was_born
E21_Person50,E82_Actor_Appellation13,P131_is_identified_by
E38_Image2,E22_Man-Made_Object4,P138_represents
E22_Man-Made_Object4,E8_Acquisition34,P24i_changed_ownership_through
E22_Man-Made_Object4,E35_Title71,P102_has_title
E22_Man-Made_Object4,E12_Production84,P108i_was_produced_by
E22_Man-Made_Object4,E54_Dimension53,P43_has_dimension
E38_Image3,E22_Man-Made_Object77,P138_represents
E22_Man-Made_Object77,E35_Title16,P102_has_title
E22_Man-Made_Object77,E54_Dimension23,P43_has_dimension
E22_Man-Made_Object77,E8_Acquisition52,P24i_changed_ownership_through
E22_Man-Made_Object77,E12_Production22,P108i_was_produced_by
E22_Man-Made_Object3,E8_Acquisition54,P24i_changed_ownership_through
E22_Man-Made_Object3,E54_Dimension34,P43_has_dimension
E22_Man-Made_Object3,E35_Title56,P102_has_title
E22_Man-Made_Object3,E12_Production64,P108i_was_produced_by
E12_Production64,E55_Type10,P32_used_general_technique
E12_Production64,E52_Time-Span13,P4_has_time-span
E12_Production64,E21_Person9,P14_carried_out_by
E12_Production84,E55_Type8,P32_used_general_technique
E12_Production84,E21_Person3,P14_carried_out_by
E12_Production84,E52_Time-Span89,P4_has_time-span
E38_Image4,E22_Man-Made_Object60,P138_represents
E22_Man-Made_Object60,E54_Dimension21,P43_has_dimension
E22_Man-Made_Object60,E8_Acquisition1,P24i_changed_ownership_through
E22_Man-Made_Object60,E12_Production44,P108i_was_produced_by
E22_Man-Made_Object60,E35_Title30,P102_has_title
E69_Death1,E52_Time-Span161,P4_has_time-span
E12_Production4,E55_Type16,P32_used_general_technique
E12_Production4,E52_Time-Span50,P4_has_time-span
E12_Production4,E21_Person10,P14_carried_out_by
E21_Person10,E74_Group4,P107i_is_current_or_former_member_of
E21_Person10,E82_Actor_Appellation56,P131_is_identified_by
E21_Person10,E67_Birth57,P98i_was_born
E21_Person10,E69_Death47,P100i_died_in
E22_Man-Made_Object5,E12_Production26,P108i_was_produced_by
E22_Man-Made_Object5,E35_Title53,P102_has_title
E22_Man-Made_Object5,E8_Acquisition27,P24i_changed_ownership_through
E22_Man-Made_Object5,E54_Dimension7,P43_has_dimension
E12_Production26,E52_Time-Span19,P4_has_time-span
E12_Production26,E55_Type36,P32_used_general_technique
E12_Production26,E21_Person13,P14_carried_out_by
E69_Death2,E52_Time-Span132,P4_has_time-span
E67_Birth5,E52_Time-Span93,P4_has_time-span
E12_Production5,E21_Person55,P14_carried_out_by
E12_Production5,E52_Time-Span119,P4_has_time-span
E12_Production5,E55_Type18,P32_used_general_technique
E21_Person55,E69_Death23,P100i_died_in
E21_Person55,E74_Group20,P107i_is_current_or_former_member_of
E21_Person55,E67_Birth32,P98i_was_born
E21_Person55,E82_Actor_Appellation26,P131_is_identified_by
E12_Production6,E21_Person44,P14_carried_out_by
E12_Production6,E52_Time-Span27,P4_has_time-span
E12_Production6,E55_Type18,P32_used_general_technique
E21_Person44,E82_Actor_Appellation61,P131_is_identified_by
E21_Person44,E67_Birth63,P98i_was_born
E21_Person44,E74_Group20,P107i_is_current_or_former_member_of
E21_Person44,E69_Death5,P100i_died_in
E21_Person1,E69_Death3,P100i_died_in
E21_Person1,E82_Actor_Appellation24,P131_is_identified_by
E21_Person1,E67_Birth64,P98i_was_born
E21_Person1,E74_Group12,P107i_is_current_or_former_member_of
E69_Death3,E52_Time-Span46,P4_has_time-span
E67_Birth64,E52_Time-Span36,P4_has_time-span
E67_Birth6,E52_Time-Span118,P4_has_time-span
E38_Image5,E22_Man-Made_Object44,P138_represents
E22_Man-Made_Object44,E8_Acquisition15,P24i_changed_ownership_through
E22_Man-Made_Object44,E35_Title67,P102_has_title
E22_Man-Made_Object44,E54_Dimension41,P43_has_dimension
E22_Man-Made_Object44,E12_Production12,P108i_was_produced_by
E21_Person2,E67_Birth41,P98i_was_born
E21_Person2,E69_Death40,P100i_died_in
E21_Person2,E82_Actor_Appellation38,P131_is_identified_by
E21_Person2,E74_Group11,P107i_is_current_or_former_member_of
E67_Birth41,E52_Time-Span152,P4_has_time-span
E69_Death40,E52_Time-Span66,P4_has_time-span
E22_Man-Made_Object6,E54_Dimension31,P43_has_dimension
E22_Man-Made_Object6,E8_Acquisition28,P24i_changed_ownership_through
E22_Man-Made_Object6,E35_Title80,P102_has_title
