source,target,edge_label
E22_Man-Made_Object1,E78_Collection8,P46i_forms_part_of
E22_Man-Made_Object1,E8_Acquisition1,P24i_changed_ownership_through
E22_Man-Made_Object1,E35_Title138,P102_has_title
E22_Man-Made_Object1,E57_Material29,P45_consists_of
E22_Man-Made_Object1,E12_Production18,P108i_was_produced_by
E22_Man-Made_Object1,E54_Dimension52,P43_has_dimension
E22_Man-Made_Object1,E34_Inscription565,P65_shows_visual_item
E12_Production18,E21_Person7,P14_carried_out_by
E12_Production1,E21_Person14,P14_carried_out_by
E21_Person14,E82_Actor_Appellation7,P131_is_identified_by
E12_Production2,E21_Person10,P14_carried_out_by
E21_Person10,E82_Actor_Appellation8,P131_is_identified_by
E12_Production3,E21_Person14,P14_carried_out_by
E12_Production4,E21_Person14,P14_carried_out_by
E22_Man-Made_Object2,E12_Production538,P108i_was_produced_by
E22_Man-Made_Object2,E54_Dimension49,P43_has_dimension
E22_Man-Made_Object2,E34_Inscription109,P65_shows_visual_item
E22_Man-Made_Object2,E35_Title345,P102_has_title
E22_Man-Made_Object2,E57_Material32,P45_consists_of
E22_Man-Made_Object2,E78_Collection8,P46i_forms_part_of
E22_Man-Made_Object2,E8_Acquisition1,P24i_changed_ownership_through
E12_Production538,E21_Person7,P14_carried_out_by
E12_Production5,E21_Person1,P14_carried_out_by
E21_Person1,E82_Actor_Appellation2,P131_is_identified_by
E22_Man-Made_Object3,E34_Inscription205,P65_shows_visual_item
E22_Man-Made_Object3,E78_Collection5,P46i_forms_part_of
E22_Man-Made_Object3,E57_Material3,P45_consists_of
E22_Man-Made_Object3,E12_Production92,P108i_was_produced_by
E22_Man-Made_Object3,E35_Title537,P102_has_title
E22_Man-Made_Object3,E8_Acquisition5,P24i_changed_ownership_through
E22_Man-Made_Object3,E54_Dimension4,P43_has_dimension
E12_Production92,E21_Person5,P14_carried_out_by
E22_Man-Made_Object4,E57_Material42,P45_consists_of
E22_Man-Made_Object4,E35_Title21,P102_has_title
E22_Man-Made_Object4,E78_Collection1,P46i_forms_part_of
E22_Man-Made_Object4,E8_Acquisition4,P24i_changed_ownership_through
E22_Man-Made_Object4,E34_Inscription157,P65_shows_visual_item
E22_Man-Made_Object4,E12_Production323,P108i_was_produced_by
E22_Man-Made_Object4,E54_Dimension245,P43_has_dimension
E12_Production323,E21_Person14,P14_carried_out_by
E22_Man-Made_Object5,E8_Acquisition9,P24i_changed_ownership_through
E22_Man-Made_Object5,E54_Dimension23,P43_has_dimension
E22_Man-Made_Object5,E57_Material27,P45_consists_of
E22_Man-Made_Object5,E35_Title522,P102_has_title
E22_Man-Made_Object5,E78_Collection7,P46i_forms_part_of
E22_Man-Made_Object5,E34_Inscription526,P65_shows_visual_item
E22_Man-Made_Object5,E12_Production272,P108i_was_produced_by
E12_Production272,E21_Person1,P14_carried_out_by
E12_Production6,E21_Person14,P14_carried_out_by
E12_Production7,E21_Person12,P14_carried_out_by
E21_Person12,E82_Actor_Appellation12,P131_is_identified_by
E38_Image1,E22_Man-Made_Object330,P138_represents
E22_Man-Made_Object330,E35_Title243,P102_has_title
E22_Man-Made_Object330,E54_Dimension72,P43_has_dimension
E22_Man-Made_Object330,E78_Collection1,P46i_forms_part_of
E22_Man-Made_Object330,E57_Material42,P45_consists_of
E22_Man-Made_Object330,E12_Production165,P108i_was_produced_by
E22_Man-Made_Object330,E34_Inscription270,P65_shows_visual_item
E22_Man-Made_Object330,E8_Acquisition4,P24i_changed_ownership_through
E12_Production8,E21_Person14,P14_carried_out_by
E12_Production9,E21_Person15,P14_carried_out_by
E21_Person15,E82_Actor_Appellation9,P131_is_identified_by
E12_Production10,E21_Person7,P14_carried_out_by
E21_Person7,E82_Actor_Appellation13,P131_is_identified_by
E38_Image2,E22_Man-Made_Object291,P138_represents
E22_Man-Made_Object291,E12_Production515,P108i_was_produced_by
E22_Man-Made_Object291,E35_Title244,P102_has_title
E22_Man-Made_Object291,E34_Inscription160,P65_shows_visual_item
E22_Man-Made_Object291,E57_Material45,P45_consists_of
E22_Man-Made_Object291,E78_Collection1,P46i_forms_part_of
E22_Man-Made_Object291,E8_Acquisition4,P24i_changed_ownership_through
E22_Man-Made_Object291,E54_Dimension72,P43_has_dimension
E22_Man-Made_Object6,E12_Production119,P108i_was_produced_by
E22_Man-Made_Object6,E34_Inscription210,P65_shows_visual_item
E22_Man-Made_Object6,E8_Acquisition1,P24i_changed_ownership_through
E22_Man-Made_Object6,E78_Collection8,P46i_forms_part_of
E22_Man-Made_Object6,E35_Title137,P102_has_title
E22_Man-Made_Object6,E57_Material32,P45_consists_of
E22_Man-Made_Object6,E54_Dimension114,P43_has_dimension
E12_Production119,E21_Person7,P14_carried_out_by
E12_Production11,E21_Person10,P14_carried_out_by
E12_Production12,E21_Person7,P14_carried_out_by
E12_Production13,E21_Person5,P14_carried_out_by
E21_Person5,E82_Actor_Appellation10,P131_is_identified_by
E22_Man-Made_Object7,E57_Material3,P45_consists_of
E22_Man-Made_Object7,E12_Production55,P108i_was_produced_by
E22_Man-Made_Object7,E34_Inscription214,P65_shows_visual_item
E22_Man-Made_Object7,E78_Collection5,P46i_forms_part_of
E22_Man-Made_Object7,E35_Title430,P102_has_title
E22_Man-Made_Object7,E8_Acquisition5,P24i_changed_ownership_through
E22_Man-Made_Object7,E54_Dimension221,P43_has_dimension
E12_Production55,E21_Person5,P14_carried_out_by
E38_Image3,E22_Man-Made_Object411,P138_represents
E22_Man-Made_Object411,E54_Dimension232,P43_has_dimension
E22_Man-Made_Object411,E12_Production176,P108i_was_produced_by
E22_Man-Made_Object411,E34_Inscription440,P65_shows_visual_item
E22_Man-Made_Object411,E8_Acquisition1,P24i_changed_ownership_through
E22_Man-Made_Object411,E35_Title262,P102_has_title
E22_Man-Made_Object411,E78_Collection8,P46i_forms_part_of
E22_Man-Made_Object411,E57_Material7,P45_consists_of
E12_Production14,E21_Person14,P14_carried_out_by
E38_Image4,E22_Man-Made_Object27,P138_represents
E22_Man-Made_Object27,E57_Material3,P45_consists_of
E22_Man-Made_Object27,E34_Inscription179,P65_shows_visual_item
E22_Man-Made_Object27,E12_Production36,P108i_was_produced_by
E22_Man-Made_Object27,E54_Dimension25,P43_has_dimension
E22_Man-Made_Object27,E35_Title497,P102_has_title
E22_Man-Made_Object27,E8_Acquisition2,P24i_changed_ownership_through
E22_Man-Made_Object27,E78_Collection4,P46i_forms_part_of
E22_Man-Made_Object8,E34_Inscription458,P65_shows_visual_item
E22_Man-Made_Object8,E12_Production336,P108i_was_produced_by
E22_Man-Made_Object8,E35_Title504,P102_has_title
E22_Man-Made_Object8,E78_Collection7,P46i_forms_part_of
E22_Man-Made_Object8,E8_Acquisition9,P24i_changed_ownership_through
E22_Man-Made_Object8,E57_Material27,P45_consists_of
E22_Man-Made_Object8,E54_Dimension117,P43_has_dimension
E12_Production336,E21_Person1,P14_carried_out_by
E12_Production15,E21_Person14,P14_carried_out_by
E22_Man-Made_Object9,E8_Acquisition2,P24i_changed_ownership_through
E22_Man-Made_Object9,E12_Production466,P108i_was_produced_by
E22_Man-Made_Object9,E54_Dimension183,P43_has_dimension
E22_Man-Made_Object9,E57_Material36,P45_consists_of
E22_Man-Made_Object9,E35_Title497,P102_has_title
E22_Man-Made_Object9,E34_Inscription419,P65_shows_visual_item
E22_Man-Made_Object9,E78_Collection4,P46i_forms_part_of
E12_Production466,E21_Person15,P14_carried_out_by
E22_Man-Made_Object10,E34_Inscription169,P65_shows_visual_item
E22_Man-Made_Object10,E12_Production108,P108i_was_produced_by
E22_Man-Made_Object10,E35_Title191,P102_has_title
E22_Man-Made_Object10,E57_Material42,P45_consists_of
E22_Man-Made_Object10,E54_Dimension72,P43_has_dimension
E22_Man-Made_Object10,E78_Collection1,P46i_forms_part_of
E22_Man-Made_Object10,E8_Acquisition4,P24i_changed_ownership_through
E12_Production108,E21_Person14,P14_carried_out_by
E38_Image5,E22_Man-Made_Object82,P138_represents
E22_Man-Made_Object82,E34_Inscription110,P65_shows_visual_item
E22_Man-Made_Object82,E8_Acquisition4,P24i_changed_ownership_through
E22_Man-Made_Object82,E35_Title334,P102_has_title
E22_Man-Made_Object82,E57_Material42,P45_consists_of
E22_Man-Made_Object82,E54_Dimension72,P43_has_dimension
E22_Man-Made_Object82,E12_Production189,P108i_was_produced_by
E22_Man-Made_Object82,E78_Collection1,P46i_forms_part_of
E12_Production16,E21_Person1,P14_carried_out_by
E38_Image6,E22_Man-Made_Object554,P138_represents
E22_Man-Made_Object554,E54_Dimension1,P43_has_dimension
E22_Man-Made_Object554,E8_Acquisition3,P24i_changed_ownership_through
E22_Man-Made_Object554,E35_Title2,P102_has_title
E22_Man-Made_Object554,E34_Inscription220,P65_shows_visual_item
E22_Man-Made_Object554,E78_Collection6,P46i_forms_part_of
E22_Man-Made_Object554,E57_Material3,P45_consists_of
E22_Man-Made_Object554,E12_Production107,P108i_was_produced_by
E12_Production17,E21_Person10,P14_carried_out_by
E38_Image7,E22_Man-Made_Object279,P138_represents
E22_Man-Made_Object279,E12_Production418,P108i_was_produced_by
E22_Man-Made_Object279,E78_Collection6,P46i_forms_part_of
E22_Man-Made_Object279,E34_Inscription446,P65_shows_visual_item
E22_Man-Made_Object279,E8_Acquisition3,P24i_changed_ownership_through
E22_Man-Made_Object279,E57_Material3,P45_consists_of
E22_Man-Made_Object279,E54_Dimension218,P43_has_dimension
E22_Man-Made_Object279,E35_Title67,P102_has_title
E38_Image8,E22_Man-Made_Object509,P138_represents
E22_Man-Made_Object509,E34_Inscription67,P65_shows_visual_item
E22_Man-Made_Object509,E8_Acquisition9,P24i_changed_ownership_through
E22_Man-Made_Object509,E12_Production292,P108i_was_produced_by
E22_Man-Made_Object509,E54_Dimension75,P43_has_dimension
E22_Man-Made_Object509,E57_Material37,P45_consists_of
E22_Man-Made_Object509,E35_Title300,P102_has_title
E22_Man-Made_Object509,E78_Collection7,P46i_forms_part_of
E22_Man-Made_Object11,E8_Acquisition1,P24i_changed_ownership_through
E22_Man-Made_Object11,E78_Collection8,P46i_forms_part_of
E22_Man-Made_Object11,E12_Production390,P108i_was_produced_by
E22_Man-Made_Object11,E57_Material29,P45_consists_of
E22_Man-Made_Object11,E35_Title103,P102_has_title
E22_Man-Made_Object11,E54_Dimension232,P43_has_dimension
E22_Man-Made_Object11,E34_Inscription389,P65_shows_visual_item
E12_Production390,E21_Person7,P14_carried_out_by
E38_Image9,E22_Man-Made_Object468,P138_represents
E22_Man-Made_Object468,E54_Dimension116,P43_has_dimension
E22_Man-Made_Object468,E78_Collection6,P46i_forms_part_of
E22_Man-Made_Object468,E57_Material5,P45_consists_of
E22_Man-Made_Object468,E35_Title51,P102_has_title
E22_Man-Made_Object468,E8_Acquisition3,P24i_changed_ownership_through
E22_Man-Made_Object468,E34_Inscription251,P65_shows_visual_item
E22_Man-Made_Object468,E12_Production67,P108i_was_produced_by
E38_Image10,E22_Man-Made_Object390,P138_represents
E22_Man-Made_Object390,E54_Dimension245,P43_has_dimension
E22_Man-Made_Object390,E78_Collection1,P46i_forms_part_of
E22_Man-Made_Object390,E35_Title5,P102_has_title
E22_Man-Made_Object390,E8_Acquisition4,P24i_changed_ownership_through
E22_Man-Made_Object390,E12_Production310,P108i_was_produced_by
E22_Man-Made_Object390,E34_Inscription457,P65_shows_visual_item
E22_Man-Made_Object390,E57_Material42,P45_consists_of
E38_Image11,E22_Man-Made_Object146,P138_represents
E22_Man-Made_Object146,E34_Inscription54,P65_shows_visual_item
E22_Man-Made_Object146,E78_Collection1,P46i_forms_part_of
E22_Man-Made_Object146,E8_Acquisition4,P24i_changed_ownership_through
E22_Man-Made_Object146,E54_Dimension72,P43_has_dimension
E22_Man-Made_Object146,E12_Production210,P108i_was_produced_by
E22_Man-Made_Object146,E35_Title368,P102_has_title
E22_Man-Made_Object146,E57_Material42,P45_consists_of
E38_Image12,E22_Man-Made_Object508,P138_represents
E22_Man-Made_Object508,E35_Title328,P102_has_title
E22_Man-Made_Object508,E78_Collection1,P46i_forms_part_of
E22_Man-Made_Object508,E57_Material42,P45_consists_of
