source,target,edge_label
E21_Person1,E53_Place1,P74_has_current_or_former_residence
E21_Person1,E69_Death1,P100i_died_in
E21_Person1,E82_Actor_Appellation3,P131_is_identified_by
E21_Person1,E67_Birth2,P98i_was_born
E53_Place1,E48_Place_Name3,P87_is_identified_by
E69_Death1,E52_Time-Span5,P4_has_time-span
E67_Birth2,E52_Time-Span4,P4_has_time-span
E38_Image1,E22_Man-Made_Object3,P138_represents
E22_Man-Made_Object3,E12_Production1,P108i_was_produced_by
E22_Man-Made_Object3,E35_Title4,P102_has_title
E12_Production1,E52_Time-Span10,P4_has_time-span
E12_Production1,E21_Person3,P14_carried_out_by
E21_Person3,E82_Actor_Appellation2,P131_is_identified_by
E21_Person3,E67_Birth4,P98i_was_born
E21_Person3,E53_Place2,P74_has_current_or_former_residence
E21_Person3,E69_Death4,P100i_died_in
E22_Man-Made_Object1,E35_Title3,P102_has_title
E22_Man-Made_Object1,E12_Production4,P108i_was_produced_by
E12_Production4,E21_Person4,P14_carried_out_by
E12_Production4,E52_Time-Span2,P4_has_time-span
E67_Birth1,E52_Time-Span1,P4_has_time-span
E21_Person2,E82_Actor_Appellation1,P131_is_identified_by
E21_Person2,E53_Place4,P74_has_current_or_former_residence
E21_Person2,E69_Death2,P100i_died_in
E21_Person2,E67_Birth1,P98i_was_born
E53_Place4,E48_Place_Name1,P87_is_identified_by
E69_Death2,E52_Time-Span6,P4_has_time-span
E67_Birth4,E52_Time-Span11,P4_has_time-span
E53_Place2,E48_Place_Name4,P87_is_identified_by
E69_Death4,E52_Time-Span3,P4_has_time-span
E21_Person4,E53_Place3,P74_has_current_or_former_residence
E21_Person4,E67_Birth3,P98i_was_born
E21_Person4,E82_Actor_Appellation4,P131_is_identified_by
E21_Person4,E69_Death3,P100i_died_in
E53_Place3,E48_Place_Name2,P87_is_identified_by
E67_Birth3,E52_Time-Span7,P4_has_time-span
E69_Death3,E52_Time-Span9,P4_has_time-span
E38_Image2,E22_Man-Made_Object4,P138_represents
E22_Man-Made_Object4,E35_Title1,P102_has_title
E22_Man-Made_Object4,E12_Production3,P108i_was_produced_by
E12_Production2,E21_Person2,P14_carried_out_by
E12_Production2,E52_Time-Span12,P4_has_time-span
E22_Man-Made_Object2,E12_Production2,P108i_was_produced_by
E22_Man-Made_Object2,E35_Title2,P102_has_title
E12_Production3,E52_Time-Span8,P4_has_time-span
E12_Production3,E21_Person1,P14_carried_out_by
E38_Image3,E22_Man-Made_Object1,P138_represents
E38_Image4,E22_Man-Made_Object2,P138_represents
