source,target,edge_label
E12_Production1,E52_Time-Span2,P4_has_time-span
E12_Production1,E21_Person3,P14_carried_out_by
E12_Production1,E55_Type1,P32_used_general_technique
E21_Person3,E82_Actor_Appellation1,P131_is_identified_by
E21_Person1,E82_Actor_Appellation2,P131_is_identified_by
E22_Man-Made_Object1,E54_Dimension2,P43_has_dimension
E22_Man-Made_Object1,E12_Production3,P108i_was_produced_by
E22_Man-Made_Object1,E35_Title3,P102_has_title
E22_Man-Made_Object1,E55_Type2,P2_has_type
E12_Production3,E21_Person2,P14_carried_out_by
E12_Production3,E55_Type3,P32_used_general_technique
E12_Production3,E52_Time-Span2,P4_has_time-span
E21_Person2,E82_Actor_Appellation3,P131_is_identified_by
E22_Man-Made_Object2,E55_Type2,P2_has_type
E22_Man-Made_Object2,E35_Title1,P102_has_title
E22_Man-Made_Object2,E54_Dimension1,P43_has_dimension
E22_Man-Made_Object2,E12_Production1,P108i_was_produced_by
E12_Production2,E55_Type5,P32_used_general_technique
E12_Production2,E21_Person1,P14_carried_out_by
E12_Production2,E52_Time-Span1,P4_has_time-span
E22_Man-Made_Object3,E35_Title2,P102_has_title
E22_Man-Made_Object3,E55_Type4,P2_has_type
E22_Man-Made_Object3,E54_Dimension3,P43_has_dimension
E22_Man-Made_Object3,E12_Production2,P108i_was_produced_by
