source,target,edge_label
E12_Production1,E55_Type5,P32_used_general_technique
E12_Production1,E52_Time-Span28,P4_has_time-span
E12_Production1,E21_Person19,P14_carried_out_by
E21_Person19,E82_Actor_Appellation36,P131_is_identified_by
E21_Person19,E69_Death11,P100i_died_in
E21_Person19,E74_Group1,P107i_is_current_or_former_member_of
E21_Person19,E67_Birth25,P98i_was_born
E22_Man-Made_Object1,E40_Legal_Body1,P51_has_former_or_current_owner
E22_Man-Made_Object1,E30_Right15,P104_is_subject_to
E22_Man-Made_Object1,E54_Dimension17,P43_has_dimension
E22_Man-Made_Object1,E35_Title3,P102_has_title
E22_Man-Made_Object1,E55_Type11,P2_has_type
E22_Man-Made_Object1,E12_Production10,P108i_was_produced_by
E12_Production10,E52_Time-Span7,P4_has_time-span
E12_Production10,E55_Type17,P32_used_general_technique
E12_Production10,E21_Person7,P14_carried_out_by
E67_Birth1,E52_Time-Span55,P4_has_time-span
E67_Birth2,E52_Time-Span48,P4_has_time-span
E12_Production2,E55_Type12,P32_used_general_technique
E12_Production2,E52_Time-Span94,P4_has_time-span
E12_Production2,E21_Person24,P14_carried_out_by
E21_Person24,E67_Birth16,P98i_was_born
E21_Person24,E82_Actor_Appellation4,P131_is_identified_by
E21_Person24,E74_Group1,P107i_is_current_or_former_member_of
E21_Person24,E69_Death15,P100i_died_in
E12_Production3,E55_Type12,P32_used_general_technique
E12_Production3,E21_Person26,P14_carried_out_by
E12_Production3,E52_Time-Span37,P4_has_time-span
E21_Person26,E82_Actor_Appellation20,P131_is_identified_by
E21_Person26,E67_Birth23,P98i_was_born
E21_Person26,E69_Death3,P100i_died_in
E21_Person26,E74_Group1,P107i_is_current_or_former_member_of
E22_Man-Made_Object2,E40_Legal_Body1,P51_has_former_or_current_owner
E22_Man-Made_Object2,E35_Title19,P102_has_title
E22_Man-Made_Object2,E55_Type4,P2_has_type
E22_Man-Made_Object2,E12_Production12,P108i_was_produced_by
E22_Man-Made_Object2,E30_Right21,P104_is_subject_to
E22_Man-Made_Object2,E54_Dimension35,P43_has_dimension
E12_Production12,E21_Person2,P14_carried_out_by
E12_Production12,E55_Type14,P32_used_general_technique
E12_Production12,E52_Time-Span14,P4_has_time-span
E21_Person1,E74_Group1,P107i_is_current_or_former_member_of
E21_Person1,E67_Birth8,P98i_was_born
E21_Person1,E82_Actor_Appellation37,P131_is_identified_by
E21_Person1,E69_Death30,P100i_died_in
E67_Birth8,E52_Time-Span45,P4_has_time-span
E69_Death30,E52_Time-Span35,P4_has_time-span
E67_Birth3,E52_Time-Span76,P4_has_time-span
E69_Death1,E52_Time-Span66,P4_has_time-span
E22_Man-Made_Object3,E12_Production42,P108i_was_produced_by
E22_Man-Made_Object3,E55_Type11,P2_has_type
E22_Man-Made_Object3,E35_Title41,P102_has_title
E22_Man-Made_Object3,E30_Right13,P104_is_subject_to
E22_Man-Made_Object3,E40_Legal_Body1,P51_has_former_or_current_owner
E22_Man-Made_Object3,E54_Dimension10,P43_has_dimension
E12_Production42,E52_Time-Span84,P4_has_time-span
E12_Production42,E55_Type12,P32_used_general_technique
E12_Production42,E21_Person4,P14_carried_out_by
E21_Person2,E69_Death33,P100i_died_in
E21_Person2,E74_Group1,P107i_is_current_or_former_member_of
E21_Person2,E67_Birth18,P98i_was_born
E21_Person2,E82_Actor_Appellation32,P131_is_identified_by
E69_Death33,E52_Time-Span8,P4_has_time-span
E67_Birth18,E52_Time-Span41,P4_has_time-span
E21_Person3,E69_Death29,P100i_died_in
E21_Person3,E82_Actor_Appellation31,P131_is_identified_by
E21_Person3,E74_Group1,P107i_is_current_or_former_member_of
E21_Person3,E67_Birth9,P98i_was_born
E69_Death29,E52_Time-Span88,P4_has_time-span
E67_Birth9,E52_Time-Span99,P4_has_time-span
E69_Death2,E52_Time-Span34,P4_has_time-span
E22_Man-Made_Object4,E55_Type4,P2_has_type
E22_Man-Made_Object4,E35_Title42,P102_has_title
E22_Man-Made_Object4,E12_Production23,P108i_was_produced_by
E22_Man-Made_Object4,E30_Right23,P104_is_subject_to
E22_Man-Made_Object4,E54_Dimension27,P43_has_dimension
E22_Man-Made_Object4,E40_Legal_Body1,P51_has_former_or_current_owner
E12_Production23,E55_Type6,P32_used_general_technique
E12_Production23,E21_Person6,P14_carried_out_by
E12_Production23,E52_Time-Span33,P4_has_time-span
E21_Person4,E74_Group1,P107i_is_current_or_former_member_of
E21_Person4,E67_Birth7,P98i_was_born
E21_Person4,E69_Death20,P100i_died_in
E21_Person4,E82_Actor_Appellation5,P131_is_identified_by
E67_Birth7,E52_Time-Span15,P4_has_time-span
E69_Death20,E52_Time-Span96,P4_has_time-span
E21_Person5,E67_Birth12,P98i_was_born
E21_Person5,E69_Death13,P100i_died_in
E21_Person5,E74_Group1,P107i_is_current_or_former_member_of
E21_Person5,E82_Actor_Appellation18,P131_is_identified_by
E67_Birth12,E52_Time-Span78,P4_has_time-span
E69_Death13,E52_Time-Span20,P4_has_time-span
E21_Person6,E74_Group1,P107i_is_current_or_former_member_of
E21_Person6,E67_Birth17,P98i_was_born
E21_Person6,E82_Actor_Appellation6,P131_is_identified_by
E21_Person6,E69_Death4,P100i_died_in
E67_Birth17,E52_Time-Span8,P4_has_time-span
E69_Death4,E52_Time-Span87,P4_has_time-span
E69_Death3,E52_Time-Span54,P4_has_time-span
E21_Person7,E69_Death2,P100i_died_in
E21_Person7,E67_Birth5,P98i_was_born
E21_Person7,E82_Actor_Appellation19,P131_is_identified_by
E21_Person7,E74_Group1,P107i_is_current_or_former_member_of
E67_Birth5,E52_Time-Span70,P4_has_time-span
E12_Production4,E55_Type12,P32_used_general_technique
E12_Production4,E52_Time-Span53,P4_has_time-span
E12_Production4,E21_Person36,P14_carried_out_by
E21_Person36,E82_Actor_Appellation24,P131_is_identified_by
E21_Person36,E69_Death28,P100i_died_in
E21_Person36,E74_Group1,P107i_is_current_or_former_member_of
E21_Person36,E67_Birth31,P98i_was_born
E12_Production5,E21_Person11,P14_carried_out_by
E12_Production5,E55_Type12,P32_used_general_technique
E12_Production5,E52_Time-Span98,P4_has_time-span
E21_Person11,E69_Death27,P100i_died_in
E21_Person11,E82_Actor_Appellation8,P131_is_identified_by
E21_Person11,E67_Birth11,P98i_was_born
E21_Person11,E74_Group1,P107i_is_current_or_former_member_of
E12_Production6,E21_Person25,P14_carried_out_by
E12_Production6,E55_Type3,P32_used_general_technique
E12_Production6,E52_Time-Span10,P4_has_time-span
E21_Person25,E74_Group1,P107i_is_current_or_former_member_of
E21_Person25,E69_Death17,P100i_died_in
E21_Person25,E67_Birth2,P98i_was_born
E21_Person25,E82_Actor_Appellation38,P131_is_identified_by
E12_Production7,E21_Person20,P14_carried_out_by
E12_Production7,E52_Time-Span30,P4_has_time-span
E12_Production7,E55_Type12,P32_used_general_technique
E21_Person20,E82_Actor_Appellation13,P131_is_identified_by
E21_Person20,E67_Birth29,P98i_was_born
E21_Person20,E69_Death5,P100i_died_in
E21_Person20,E74_Group1,P107i_is_current_or_former_member_of
E21_Person8,E69_Death18,P100i_died_in
E21_Person8,E82_Actor_Appellation12,P131_is_identified_by
E21_Person8,E74_Group1,P107i_is_current_or_former_member_of
E21_Person8,E67_Birth19,P98i_was_born
E69_Death18,E52_Time-Span85,P4_has_time-span
E67_Birth19,E52_Time-Span90,P4_has_time-span
E22_Man-Made_Object5,E35_Title35,P102_has_title
E22_Man-Made_Object5,E12_Production41,P108i_was_produced_by
E22_Man-Made_Object5,E55_Type11,P2_has_type
E22_Man-Made_Object5,E40_Legal_Body1,P51_has_former_or_current_owner
E22_Man-Made_Object5,E30_Right25,P104_is_subject_to
E22_Man-Made_Object5,E54_Dimension43,P43_has_dimension
E12_Production41,E52_Time-Span27,P4_has_time-span
E12_Production41,E21_Person10,P14_carried_out_by
E12_Production41,E55_Type12,P32_used_general_technique
E69_Death5,E52_Time-Span57,P4_has_time-span
E69_Death6,E52_Time-Span17,P4_has_time-span
E21_Person9,E74_Group1,P107i_is_current_or_former_member_of
E21_Person9,E69_Death1,P100i_died_in
E21_Person9,E67_Birth26,P98i_was_born
E21_Person9,E82_Actor_Appellation17,P131_is_identified_by
E67_Birth26,E52_Time-Span25,P4_has_time-span
E12_Production8,E52_Time-Span81,P4_has_time-span
E12_Production8,E55_Type12,P32_used_general_technique
E12_Production8,E21_Person9,P14_carried_out_by
E12_Production9,E52_Time-Span29,P4_has_time-span
E12_Production9,E21_Person22,P14_carried_out_by
E12_Production9,E55_Type12,P32_used_general_technique
E21_Person22,E69_Death23,P100i_died_in
E21_Person22,E82_Actor_Appellation15,P131_is_identified_by
E21_Person22,E74_Group1,P107i_is_current_or_former_member_of
E21_Person22,E67_Birth30,P98i_was_born
E21_Person10,E82_Actor_Appellation9,P131_is_identified_by
E21_Person10,E67_Birth29,P98i_was_born
E21_Person10,E74_Group1,P107i_is_current_or_former_member_of
E21_Person10,E69_Death31,P100i_died_in
E67_Birth29,E52_Time-Span82,P4_has_time-span
E69_Death31,E52_Time-Span43,P4_has_time-span
E69_Death27,E52_Time-Span19,P4_has_time-span
E67_Birth11,E52_Time-Span31,P4_has_time-span
E21_Person12,E67_Birth15,P98i_was_born
E21_Person12,E74_Group1,P107i_is_current_or_former_member_of
E21_Person12,E82_Actor_Appellation34,P131_is_identified_by
E21_Person12,E69_Death31,P100i_died_in
E67_Birth15,E52_Time-Span13,P4_has_time-span
E22_Man-Made_Object6,E12_Production34,P108i_was_produced_by
E22_Man-Made_Object6,E55_Type2,P2_has_type
E22_Man-Made_Object6,E30_Right25,P104_is_subject_to
E22_Man-Made_Object6,E40_Legal_Body1,P51_has_former_or_current_owner
E22_Man-Made_Object6,E35_Title8,P102_has_title
E22_Man-Made_Object6,E54_Dimension38,P43_has_dimension
E12_Production34,E21_Person30,P14_carried_out_by
E12_Production34,E52_Time-Span63,P4_has_time-span
E12_Production34,E55_Type10,P32_used_general_technique
E69_Death7,E52_Time-Span91,P4_has_time-span
E21_Person13,E69_Death12,P100i_died_in
E21_Person13,E67_Birth6,P98i_was_born
E21_Person13,E82_Actor_Appellation30,P131_is_identified_by
E21_Person13,E74_Group1,P107i_is_current_or_former_member_of
E69_Death12,E52_Time-Span40,P4_has_time-span
E67_Birth6,E52_Time-Span62,P4_has_time-span
E12_Production11,E52_Time-Span10,P4_has_time-span
E12_Production11,E21_Person34,P14_carried_out_by
E12_Production11,E55_Type12,P32_used_general_technique
E21_Person34,E67_Birth21,P98i_was_born
E21_Person34,E74_Group1,P107i_is_current_or_former_member_of
E21_Person34,E69_Death8,P100i_died_in
E21_Person34,E82_Actor_Appellation7,P131_is_identified_by
E22_Man-Made_Object7,E35_Title33,P102_has_title
E22_Man-Made_Object7,E12_Production40,P108i_was_produced_by
E22_Man-Made_Object7,E55_Type11,P2_has_type
E22_Man-Made_Object7,E30_Right5,P104_is_subject_to
