source,target,edge_label
E33_Linguistic_Object1,E21_Person151,P129_is_about
E21_Person151,E74_Group12,P107i_is_current_or_former_member_of
E21_Person151,E82_Actor_Appellation280,P131_is_identified_by
E21_Person1,E82_Actor_Appellation746,P131_is_identified_by
E21_Person1,E74_Group12,P107i_is_current_or_former_member_of
E21_Person2,E82_Actor_Appellation215,P131_is_identified_by
E21_Person2,E74_Group41,P107i_is_current_or_former_member_of
E33_Linguistic_Object2,E21_Person1100,P129_is_about
E21_Person1100,E82_Actor_Appellation519,P131_is_identified_by
E21_Person1100,E74_Group29,P107i_is_current_or_former_member_of
E33_Linguistic_Object3,E21_Person784,P129_is_about
E21_Person784,E74_Group29,P107i_is_current_or_former_member_of
E21_Person784,E82_Actor_Appellation238,P131_is_identified_by
E21_Person3,E82_Actor_Appellation987,P131_is_identified_by
E21_Person3,E74_Group8,P107i_is_current_or_former_member_of
E21_Person4,E82_Actor_Appellation1144,P131_is_identified_by
E21_Person4,E74_Group41,P107i_is_current_or_former_member_of
E21_Person5,E82_Actor_Appellation486,P131_is_identified_by
E21_Person5,E74_Group7,P107i_is_current_or_former_member_of
E33_Linguistic_Object4,E21_Person893,P129_is_about
E21_Person893,E74_Group42,P107i_is_current_or_former_member_of
E21_Person893,E82_Actor_Appellation205,P131_is_identified_by
E33_Linguistic_Object5,E21_Person837,P129_is_about
E21_Person837,E82_Actor_Appellation36,P131_is_identified_by
E21_Person837,E74_Group42,P107i_is_current_or_former_member_of
E33_Linguistic_Object6,E21_Person899,P129_is_about
E21_Person899,E74_Group7,P107i_is_current_or_former_member_of
E21_Person899,E82_Actor_Appellation774,P131_is_identified_by
E21_Person6,E74_Group44,P107i_is_current_or_former_member_of
E21_Person6,E82_Actor_Appellation218,P131_is_identified_by
E21_Person7,E74_Group29,P107i_is_current_or_former_member_of
E21_Person7,E82_Actor_Appellation830,P131_is_identified_by
E33_Linguistic_Object7,E21_Person1050,P129_is_about
E21_Person1050,E74_Group41,P107i_is_current_or_former_member_of
E21_Person1050,E82_Actor_Appellation632,P131_is_identified_by
E33_Linguistic_Object8,E21_Person962,P129_is_about
E21_Person962,E74_Group12,P107i_is_current_or_former_member_of
E21_Person962,E82_Actor_Appellation741,P131_is_identified_by
E21_Person8,E82_Actor_Appellation1185,P131_is_identified_by
E21_Person8,E74_Group12,P107i_is_current_or_former_member_of
E21_Person9,E82_Actor_Appellation601,P131_is_identified_by
E21_Person9,E74_Group41,P107i_is_current_or_former_member_of
E21_Person10,E74_Group41,P107i_is_current_or_former_member_of
E21_Person10,E82_Actor_Appellation149,P131_is_identified_by
E33_Linguistic_Object9,E21_Person638,P129_is_about
E21_Person638,E82_Actor_Appellation1120,P131_is_identified_by
E21_Person638,E74_Group41,P107i_is_current_or_former_member_of
E21_Person11,E82_Actor_Appellation814,P131_is_identified_by
E21_Person11,E74_Group42,P107i_is_current_or_former_member_of
E33_Linguistic_Object10,E21_Person905,P129_is_about
E21_Person905,E74_Group29,P107i_is_current_or_former_member_of
E21_Person905,E82_Actor_Appellation211,P131_is_identified_by
E33_Linguistic_Object11,E21_Person576,P129_is_about
E21_Person576,E82_Actor_Appellation509,P131_is_identified_by
E21_Person576,E74_Group12,P107i_is_current_or_former_member_of
E33_Linguistic_Object12,E21_Person1165,P129_is_about
E33_Linguistic_Object12,E21_Person1008,P129_is_about
E33_Linguistic_Object12,E21_Person537,P129_is_about
E33_Linguistic_Object12,E21_Person690,P129_is_about
E33_Linguistic_Object12,E21_Person924,P129_is_about
E33_Linguistic_Object12,E21_Person625,P129_is_about
E21_Person1165,E82_Actor_Appellation1039,P131_is_identified_by
E21_Person1165,E74_Group41,P107i_is_current_or_former_member_of
E21_Person1008,E82_Actor_Appellation900,P131_is_identified_by
E21_Person1008,E74_Group41,P107i_is_current_or_former_member_of
E21_Person537,E74_Group41,P107i_is_current_or_former_member_of
E21_Person537,E82_Actor_Appellation335,P131_is_identified_by
E21_Person690,E82_Actor_Appellation394,P131_is_identified_by
E21_Person690,E74_Group29,P107i_is_current_or_former_member_of
E21_Person924,E74_Group41,P107i_is_current_or_former_member_of
E21_Person924,E82_Actor_Appellation862,P131_is_identified_by
E21_Person625,E82_Actor_Appellation20,P131_is_identified_by
E21_Person625,E74_Group41,P107i_is_current_or_former_member_of
E21_Person12,E82_Actor_Appellation72,P131_is_identified_by
E21_Person12,E74_Group41,P107i_is_current_or_former_member_of
E33_Linguistic_Object13,E21_Person435,P129_is_about
E21_Person435,E74_Group7,P107i_is_current_or_former_member_of
E21_Person435,E82_Actor_Appellation139,P131_is_identified_by
E33_Linguistic_Object14,E21_Person640,P129_is_about
E21_Person640,E82_Actor_Appellation684,P131_is_identified_by
E21_Person640,E74_Group29,P107i_is_current_or_former_member_of
E33_Linguistic_Object15,E21_Person1006,P129_is_about
E33_Linguistic_Object15,E21_Person1102,P129_is_about
E33_Linguistic_Object15,E21_Person358,P129_is_about
E21_Person1006,E74_Group29,P107i_is_current_or_former_member_of
E21_Person1006,E82_Actor_Appellation748,P131_is_identified_by
E21_Person1102,E74_Group12,P107i_is_current_or_former_member_of
E21_Person1102,E82_Actor_Appellation901,P131_is_identified_by
E21_Person358,E74_Group42,P107i_is_current_or_former_member_of
E21_Person358,E82_Actor_Appellation1054,P131_is_identified_by
E33_Linguistic_Object16,E21_Person584,P129_is_about
E21_Person584,E74_Group29,P107i_is_current_or_former_member_of
E21_Person584,E82_Actor_Appellation380,P131_is_identified_by
E21_Person13,E74_Group42,P107i_is_current_or_former_member_of
E21_Person13,E82_Actor_Appellation851,P131_is_identified_by
E33_Linguistic_Object17,E21_Person472,P129_is_about
E21_Person472,E74_Group7,P107i_is_current_or_former_member_of
E21_Person472,E82_Actor_Appellation41,P131_is_identified_by
E33_Linguistic_Object18,E21_Person636,P129_is_about
E21_Person636,E82_Actor_Appellation884,P131_is_identified_by
E21_Person636,E74_Group8,P107i_is_current_or_former_member_of
E21_Person14,E74_Group41,P107i_is_current_or_former_member_of
E21_Person14,E82_Actor_Appellation989,P131_is_identified_by
E21_Person15,E82_Actor_Appellation535,P131_is_identified_by
E21_Person15,E74_Group12,P107i_is_current_or_former_member_of
E33_Linguistic_Object19,E21_Person493,P129_is_about
E21_Person493,E82_Actor_Appellation400,P131_is_identified_by
E21_Person493,E74_Group42,P107i_is_current_or_former_member_of
E33_Linguistic_Object20,E21_Person381,P129_is_about
E21_Person381,E82_Actor_Appellation745,P131_is_identified_by
E21_Person381,E74_Group7,P107i_is_current_or_former_member_of
E21_Person16,E74_Group41,P107i_is_current_or_former_member_of
E21_Person16,E82_Actor_Appellation362,P131_is_identified_by
E33_Linguistic_Object21,E21_Person146,P129_is_about
E21_Person146,E74_Group12,P107i_is_current_or_former_member_of
E21_Person146,E82_Actor_Appellation1009,P131_is_identified_by
E33_Linguistic_Object22,E21_Person1083,P129_is_about
E21_Person1083,E82_Actor_Appellation1030,P131_is_identified_by
E21_Person1083,E74_Group29,P107i_is_current_or_former_member_of
E21_Person17,E82_Actor_Appellation11,P131_is_identified_by
E21_Person17,E74_Group19,P107i_is_current_or_former_member_of
E21_Person18,E82_Actor_Appellation115,P131_is_identified_by
E21_Person18,E74_Group7,P107i_is_current_or_former_member_of
E33_Linguistic_Object23,E21_Person756,P129_is_about
E21_Person756,E74_Group48,P107i_is_current_or_former_member_of
E21_Person756,E82_Actor_Appellation957,P131_is_identified_by
E21_Person19,E82_Actor_Appellation269,P131_is_identified_by
E21_Person19,E74_Group7,P107i_is_current_or_former_member_of
E21_Person20,E82_Actor_Appellation1100,P131_is_identified_by
E21_Person20,E74_Group12,P107i_is_current_or_former_member_of
E33_Linguistic_Object24,E21_Person424,P129_is_about
E21_Person424,E74_Group8,P107i_is_current_or_former_member_of
E21_Person424,E82_Actor_Appellation1162,P131_is_identified_by
E33_Linguistic_Object25,E21_Person1059,P129_is_about
E21_Person1059,E82_Actor_Appellation796,P131_is_identified_by
E21_Person1059,E74_Group12,P107i_is_current_or_former_member_of
E33_Linguistic_Object26,E21_Person461,P129_is_about
E21_Person461,E82_Actor_Appellation103,P131_is_identified_by
E21_Person461,E74_Group42,P107i_is_current_or_former_member_of
E21_Person21,E82_Actor_Appellation178,P131_is_identified_by
E21_Person21,E74_Group8,P107i_is_current_or_former_member_of
E33_Linguistic_Object27,E21_Person468,P129_is_about
E21_Person468,E74_Group44,P107i_is_current_or_former_member_of
E21_Person468,E82_Actor_Appellation426,P131_is_identified_by
E33_Linguistic_Object28,E21_Person261,P129_is_about
E33_Linguistic_Object28,E21_Person466,P129_is_about
E33_Linguistic_Object28,E21_Person919,P129_is_about
E33_Linguistic_Object28,E21_Person874,P129_is_about
E33_Linguistic_Object28,E21_Person612,P129_is_about
E33_Linguistic_Object28,E21_Person418,P129_is_about
E33_Linguistic_Object28,E21_Person13,P129_is_about
E33_Linguistic_Object28,E21_Person1121,P129_is_about
E33_Linguistic_Object28,E21_Person479,P129_is_about
E33_Linguistic_Object28,E21_Person25,P129_is_about
E33_Linguistic_Object28,E21_Person251,P129_is_about
E33_Linguistic_Object28,E21_Person674,P129_is_about
E33_Linguistic_Object28,E21_Person894,P129_is_about
E33_Linguistic_Object28,E21_Person664,P129_is_about
E33_Linguistic_Object28,E21_Person1111,P129_is_about
E33_Linguistic_Object28,E21_Person223,P129_is_about
E33_Linguistic_Object28,E21_Person352,P129_is_about
E33_Linguistic_Object28,E21_Person121,P129_is_about
E33_Linguistic_Object28,E21_Person20,P129_is_about
E33_Linguistic_Object28,E21_Person243,P129_is_about
E33_Linguistic_Object28,E21_Person662,P129_is_about
E33_Linguistic_Object28,E21_Person72,P129_is_about
E33_Linguistic_Object28,E21_Person78,P129_is_about
E33_Linguistic_Object28,E21_Person407,P129_is_about
E33_Linguistic_Object28,E21_Person618,P129_is_about
E33_Linguistic_Object28,E21_Person375,P129_is_about
E33_Linguistic_Object28,E21_Person167,P129_is_about
E33_Linguistic_Object28,E21_Person987,P129_is_about
E33_Linguistic_Object28,E21_Person119,P129_is_about
E33_Linguistic_Object28,E21_Person756,P129_is_about
E33_Linguistic_Object28,E21_Person671,P129_is_about
E33_Linguistic_Object28,E21_Person878,P129_is_about
E33_Linguistic_Object28,E21_Person127,P129_is_about
E33_Linguistic_Object28,E21_Person944,P129_is_about
E33_Linguistic_Object28,E21_Person107,P129_is_about
E33_Linguistic_Object28,E21_Person561,P129_is_about
E33_Linguistic_Object28,E21_Person1177,P129_is_about
E33_Linguistic_Object28,E21_Person822,P129_is_about
E33_Linguistic_Object28,E21_Person794,P129_is_about
E33_Linguistic_Object28,E21_Person761,P129_is_about
E33_Linguistic_Object28,E21_Person1117,P129_is_about
E33_Linguistic_Object28,E21_Person419,P129_is_about
E33_Linguistic_Object28,E21_Person79,P129_is_about
E33_Linguistic_Object28,E21_Person1145,P129_is_about
E33_Linguistic_Object28,E21_Person341,P129_is_about
E33_Linguistic_Object28,E21_Person363,P129_is_about
E33_Linguistic_Object28,E21_Person745,P129_is_about
E33_Linguistic_Object28,E21_Person856,P129_is_about
E33_Linguistic_Object28,E21_Person374,P129_is_about
E33_Linguistic_Object28,E21_Person153,P129_is_about
E33_Linguistic_Object28,E21_Person1073,P129_is_about
E33_Linguistic_Object28,E21_Person326,P129_is_about
E33_Linguistic_Object28,E21_Person576,P129_is_about
E33_Linguistic_Object28,E21_Person665,P129_is_about
E33_Linguistic_Object28,E21_Person367,P129_is_about
E33_Linguistic_Object28,E21_Person250,P129_is_about
E33_Linguistic_Object28,E21_Person104,P129_is_about
E33_Linguistic_Object28,E21_Person1107,P129_is_about
E33_Linguistic_Object28,E21_Person1050,P129_is_about
E33_Linguistic_Object28,E21_Person1031,P129_is_about
E33_Linguistic_Object28,E21_Person437,P129_is_about
E33_Linguistic_Object28,E21_Person158,P129_is_about
E33_Linguistic_Object28,E21_Person744,P129_is_about
E33_Linguistic_Object28,E21_Person1206,P129_is_about
E33_Linguistic_Object28,E21_Person1182,P129_is_about
E33_Linguistic_Object28,E21_Person1030,P129_is_about
E33_Linguistic_Object28,E21_Person1088,P129_is_about
E33_Linguistic_Object28,E21_Person758,P129_is_about
E33_Linguistic_Object28,E21_Person28,P129_is_about
E33_Linguistic_Object28,E21_Person257,P129_is_about
E33_Linguistic_Object28,E21_Person483,P129_is_about
E33_Linguistic_Object28,E21_Person630,P129_is_about
E33_Linguistic_Object28,E21_Person1063,P129_is_about
E33_Linguistic_Object28,E21_Person275,P129_is_about
E33_Linguistic_Object28,E21_Person776,P129_is_about
E33_Linguistic_Object28,E21_Person811,P129_is_about
E33_Linguistic_Object28,E21_Person1130,P129_is_about
E33_Linguistic_Object28,E21_Person703,P129_is_about
E33_Linguistic_Object28,E21_Person245,P129_is_about
E33_Linguistic_Object28,E21_Person394,P129_is_about
E33_Linguistic_Object28,E21_Person111,P129_is_about
E33_Linguistic_Object28,E21_Person702,P129_is_about
E33_Linguistic_Object28,E21_Person600,P129_is_about
E33_Linguistic_Object28,E21_Person717,P129_is_about
E33_Linguistic_Object28,E21_Person356,P129_is_about
E33_Linguistic_Object28,E21_Person787,P129_is_about
E33_Linguistic_Object28,E21_Person596,P129_is_about
E33_Linguistic_Object28,E21_Person1024,P129_is_about
E33_Linguistic_Object28,E21_Person467,P129_is_about
E33_Linguistic_Object28,E21_Person779,P129_is_about
E33_Linguistic_Object28,E21_Person863,P129_is_about
E33_Linguistic_Object28,E21_Person803,P129_is_about
E33_Linguistic_Object28,E21_Person1001,P129_is_about
E33_Linguistic_Object28,E21_Person993,P129_is_about
E33_Linguistic_Object28,E21_Person591,P129_is_about
E33_Linguistic_Object28,E21_Person653,P129_is_about
E33_Linguistic_Object28,E21_Person319,P129_is_about
E33_Linguistic_Object28,E21_Person750,P129_is_about
E33_Linguistic_Object28,E21_Person1166,P129_is_about
E33_Linguistic_Object28,E21_Person1162,P129_is_about
E21_Person261,E74_Group42,P107i_is_current_or_former_member_of
E21_Person261,E82_Actor_Appellation801,P131_is_identified_by
E21_Person466,E74_Group41,P107i_is_current_or_former_member_of
E21_Person466,E82_Actor_Appellation1052,P131_is_identified_by
E21_Person919,E82_Actor_Appellation585,P131_is_identified_by
E21_Person919,E74_Group42,P107i_is_current_or_former_member_of
E21_Person874,E74_Group14,P107i_is_current_or_former_member_of
E21_Person874,E82_Actor_Appellation404,P131_is_identified_by
E21_Person612,E74_Group29,P107i_is_current_or_former_member_of
E21_Person612,E82_Actor_Appellation105,P131_is_identified_by
E21_Person418,E74_Group41,P107i_is_current_or_former_member_of
E21_Person418,E82_Actor_Appellation1152,P131_is_identified_by
E21_Person1121,E82_Actor_Appellation129,P131_is_identified_by
E21_Person1121,E74_Group14,P107i_is_current_or_former_member_of
E21_Person479,E74_Group12,P107i_is_current_or_former_member_of
E21_Person479,E82_Actor_Appellation1128,P131_is_identified_by
E21_Person25,E74_Group41,P107i_is_current_or_former_member_of
E21_Person25,E82_Actor_Appellation12,P131_is_identified_by
E21_Person251,E82_Actor_Appellation562,P131_is_identified_by
E21_Person251,E74_Group41,P107i_is_current_or_former_member_of
E21_Person674,E82_Actor_Appellation24,P131_is_identified_by
E21_Person674,E74_Group41,P107i_is_current_or_former_member_of
E21_Person894,E82_Actor_Appellation800,P131_is_identified_by
E21_Person894,E74_Group41,P107i_is_current_or_former_member_of
E21_Person664,E74_Group41,P107i_is_current_or_former_member_of
E21_Person664,E82_Actor_Appellation1031,P131_is_identified_by
E21_Person1111,E74_Group41,P107i_is_current_or_former_member_of
E21_Person1111,E82_Actor_Appellation508,P131_is_identified_by
E21_Person223,E74_Group12,P107i_is_current_or_former_member_of
E21_Person223,E82_Actor_Appellation1125,P131_is_identified_by
E21_Person352,E82_Actor_Appellation96,P131_is_identified_by
E21_Person352,E74_Group14,P107i_is_current_or_former_member_of
E21_Person121,E74_Group12,P107i_is_current_or_former_member_of
E21_Person121,E82_Actor_Appellation1188,P131_is_identified_by
E21_Person243,E74_Group14,P107i_is_current_or_former_member_of
E21_Person243,E82_Actor_Appellation456,P131_is_identified_by
E21_Person662,E74_Group41,P107i_is_current_or_former_member_of
E21_Person662,E82_Actor_Appellation667,P131_is_identified_by
E21_Person72,E74_Group12,P107i_is_current_or_former_member_of
E21_Person72,E82_Actor_Appellation386,P131_is_identified_by
E21_Person78,E74_Group45,P107i_is_current_or_former_member_of
E21_Person78,E82_Actor_Appellation331,P131_is_identified_by
E21_Person407,E74_Group41,P107i_is_current_or_former_member_of
E21_Person407,E82_Actor_Appellation971,P131_is_identified_by
E21_Person618,E82_Actor_Appellation114,P131_is_identified_by
E21_Person618,E74_Group42,P107i_is_current_or_former_member_of
E21_Person375,E74_Group41,P107i_is_current_or_former_member_of
E21_Person375,E82_Actor_Appellation421,P131_is_identified_by
E21_Person167,E82_Actor_Appellation970,P131_is_identified_by
E21_Person167,E74_Group41,P107i_is_current_or_former_member_of
E21_Person987,E82_Actor_Appellation403,P131_is_identified_by
E21_Person987,E74_Group41,P107i_is_current_or_former_member_of
E21_Person119,E82_Actor_Appellation402,P131_is_identified_by
E21_Person119,E74_Group29,P107i_is_current_or_former_member_of
E21_Person671,E74_Group41,P107i_is_current_or_former_member_of
E21_Person671,E82_Actor_Appellation85,P131_is_identified_by
E21_Person878,E74_Group12,P107i_is_current_or_former_member_of
E21_Person878,E82_Actor_Appellation976,P131_is_identified_by
E21_Person127,E74_Group12,P107i_is_current_or_former_member_of
E21_Person127,E82_Actor_Appellation306,P131_is_identified_by
E21_Person944,E74_Group41,P107i_is_current_or_former_member_of
E21_Person944,E82_Actor_Appellation119,P131_is_identified_by
E21_Person107,E82_Actor_Appellation660,P131_is_identified_by
E21_Person107,E74_Group12,P107i_is_current_or_former_member_of
E21_Person561,E82_Actor_Appellation22,P131_is_identified_by
E21_Person561,E74_Group12,P107i_is_current_or_former_member_of
E21_Person1177,E74_Group29,P107i_is_current_or_former_member_of
E21_Person1177,E82_Actor_Appellation702,P131_is_identified_by
E21_Person822,E74_Group14,P107i_is_current_or_former_member_of
E21_Person822,E82_Actor_Appellation278,P131_is_identified_by
E21_Person794,E82_Actor_Appellation707,P131_is_identified_by
E21_Person794,E74_Group41,P107i_is_current_or_former_member_of
E21_Person761,E74_Group14,P107i_is_current_or_former_member_of
E21_Person761,E82_Actor_Appellation467,P131_is_identified_by
E21_Person1117,E82_Actor_Appellation776,P131_is_identified_by
E21_Person1117,E74_Group10,P107i_is_current_or_former_member_of
E21_Person419,E74_Group49,P107i_is_current_or_former_member_of
E21_Person419,E82_Actor_Appellation1111,P131_is_identified_by
E21_Person79,E74_Group12,P107i_is_current_or_former_member_of
E21_Person79,E82_Actor_Appellation367,P131_is_identified_by
E21_Person1145,E82_Actor_Appellation758,P131_is_identified_by
E21_Person1145,E74_Group12,P107i_is_current_or_former_member_of
E21_Person341,E82_Actor_Appellation593,P131_is_identified_by
E21_Person341,E74_Group12,P107i_is_current_or_former_member_of
E21_Person363,E74_Group42,P107i_is_current_or_former_member_of
E21_Person363,E82_Actor_Appellation388,P131_is_identified_by
E21_Person745,E82_Actor_Appellation468,P131_is_identified_by
E21_Person745,E74_Group12,P107i_is_current_or_former_member_of
E21_Person856,E74_Group12,P107i_is_current_or_former_member_of
E21_Person856,E82_Actor_Appellation679,P131_is_identified_by
E21_Person374,E74_Group48,P107i_is_current_or_former_member_of
E21_Person374,E82_Actor_Appellation333,P131_is_identified_by
E21_Person153,E74_Group41,P107i_is_current_or_former_member_of
E21_Person153,E82_Actor_Appellation640,P131_is_identified_by
E21_Person1073,E82_Actor_Appellation522,P131_is_identified_by
E21_Person1073,E74_Group12,P107i_is_current_or_former_member_of
E21_Person326,E82_Actor_Appellation860,P131_is_identified_by
