source,target,edge_label
E12_Production1,E52_Time-Span40,P4_has_time-span
E12_Production1,E21_Person3,P14_carried_out_by
E21_Person3,E82_Actor_Appellation37,P131_is_identified_by
E22_Man-Made_Object1,E78_Collection1,P46i_forms_part_of
E22_Man-Made_Object1,E35_Title52,P102_has_title
E22_Man-Made_Object1,E12_Production44,P108i_was_produced_by
E12_Production44,E52_Time-Span5,P4_has_time-span
E12_Production44,E21_Person6,P14_carried_out_by
E38_Image1,E22_Man-Made_Object6,P138_represents
E22_Man-Made_Object6,E12_Production50,P108i_was_produced_by
E22_Man-Made_Object6,E35_Title40,P102_has_title
E22_Man-Made_Object6,E78_Collection6,P46i_forms_part_of
E22_Man-Made_Object2,E12_Production57,P108i_was_produced_by
E22_Man-Made_Object2,E35_Title33,P102_has_title
E22_Man-Made_Object2,E78_Collection2,P46i_forms_part_of
E12_Production57,E52_Time-Span10,P4_has_time-span
E12_Production57,E21_Person20,P14_carried_out_by
E38_Image2,E22_Man-Made_Object27,P138_represents
E22_Man-Made_Object27,E12_Production16,P108i_was_produced_by
E22_Man-Made_Object27,E35_Title3,P102_has_title
E22_Man-Made_Object27,E78_Collection1,P46i_forms_part_of
E12_Production2,E21_Person40,P14_carried_out_by
E12_Production2,E52_Time-Span20,P4_has_time-span
E21_Person40,E82_Actor_Appellation10,P131_is_identified_by
E38_Image3,E22_Man-Made_Object13,P138_represents
E22_Man-Made_Object13,E12_Production59,P108i_was_produced_by
E22_Man-Made_Object13,E78_Collection5,P46i_forms_part_of
E22_Man-Made_Object13,E35_Title20,P102_has_title
E21_Person1,E82_Actor_Appellation7,P131_is_identified_by
E22_Man-Made_Object3,E12_Production2,P108i_was_produced_by
E22_Man-Made_Object3,E35_Title14,P102_has_title
E22_Man-Made_Object3,E78_Collection1,P46i_forms_part_of
E12_Production3,E21_Person1,P14_carried_out_by
E12_Production3,E52_Time-Span26,P4_has_time-span
E38_Image4,E22_Man-Made_Object36,P138_represents
E22_Man-Made_Object36,E78_Collection3,P46i_forms_part_of
E22_Man-Made_Object36,E12_Production27,P108i_was_produced_by
E22_Man-Made_Object36,E35_Title7,P102_has_title
E12_Production4,E52_Time-Span41,P4_has_time-span
E12_Production4,E21_Person4,P14_carried_out_by
E21_Person4,E82_Actor_Appellation29,P131_is_identified_by
E22_Man-Made_Object4,E35_Title36,P102_has_title
E22_Man-Made_Object4,E78_Collection2,P46i_forms_part_of
E22_Man-Made_Object4,E12_Production13,P108i_was_produced_by
E12_Production13,E52_Time-Span35,P4_has_time-span
E12_Production13,E21_Person20,P14_carried_out_by
E12_Production5,E21_Person12,P14_carried_out_by
E12_Production5,E52_Time-Span16,P4_has_time-span
E21_Person12,E82_Actor_Appellation39,P131_is_identified_by
E38_Image5,E22_Man-Made_Object1,P138_represents
E22_Man-Made_Object5,E35_Title41,P102_has_title
E22_Man-Made_Object5,E12_Production55,P108i_was_produced_by
E22_Man-Made_Object5,E78_Collection1,P46i_forms_part_of
E12_Production55,E52_Time-Span18,P4_has_time-span
E12_Production55,E21_Person19,P14_carried_out_by
E12_Production50,E21_Person15,P14_carried_out_by
E12_Production50,E52_Time-Span27,P4_has_time-span
E22_Man-Made_Object7,E35_Title45,P102_has_title
E22_Man-Made_Object7,E78_Collection6,P46i_forms_part_of
E22_Man-Made_Object7,E12_Production48,P108i_was_produced_by
E12_Production48,E52_Time-Span36,P4_has_time-span
E12_Production48,E21_Person39,P14_carried_out_by
E12_Production6,E21_Person33,P14_carried_out_by
E12_Production6,E52_Time-Span2,P4_has_time-span
E21_Person33,E82_Actor_Appellation33,P131_is_identified_by
E12_Production7,E21_Person23,P14_carried_out_by
E12_Production7,E52_Time-Span31,P4_has_time-span
E21_Person23,E82_Actor_Appellation14,P131_is_identified_by
E12_Production8,E52_Time-Span25,P4_has_time-span
E12_Production8,E21_Person8,P14_carried_out_by
E21_Person8,E82_Actor_Appellation41,P131_is_identified_by
E21_Person2,E82_Actor_Appellation21,P131_is_identified_by
E38_Image6,E22_Man-Made_Object7,P138_represents
E12_Production9,E21_Person20,P14_carried_out_by
