source,target,edge_label
E69_Death1,E52_Time-Span61,P4_has_time-span
E38_Image1,E22_Man-Made_Object21,P138_represents
E22_Man-Made_Object21,E21_Person18,P62_depicts
E22_Man-Made_Object21,E40_Legal_Body1,P51_has_former_or_current_owner
E22_Man-Made_Object21,E12_Production23,P108i_was_produced_by
E22_Man-Made_Object21,E54_Dimension29,P43_has_dimension
E22_Man-Made_Object21,E8_Acquisition9,P24i_changed_ownership_through
E22_Man-Made_Object21,E55_Type5,P2_has_type
E21_Person1,E82_Actor_Appellation38,P131_is_identified_by
E67_Birth1,E52_Time-Span12,P4_has_time-span
E8_Acquisition1,E52_Time-Span26,P4_has_time-span
E8_Acquisition1,E40_Legal_Body1,P22_transferred_title_to
E21_Person2,E67_Birth11,P98i_was_born
E21_Person2,E82_Actor_Appellation34,P131_is_identified_by
E21_Person2,E69_Death15,P100i_died_in
E67_Birth11,E52_Time-Span80,P4_has_time-span
E69_Death15,E52_Time-Span57,P4_has_time-span
E38_Image2,E22_Man-Made_Object25,P138_represents
E22_Man-Made_Object25,E21_Person51,P62_depicts
E22_Man-Made_Object25,E12_Production24,P108i_was_produced_by
E22_Man-Made_Object25,E8_Acquisition22,P24i_changed_ownership_through
E22_Man-Made_Object25,E54_Dimension5,P43_has_dimension
E22_Man-Made_Object25,E40_Legal_Body1,P51_has_former_or_current_owner
E22_Man-Made_Object25,E55_Type5,P2_has_type
E38_Image3,E22_Man-Made_Object3,P138_represents
E22_Man-Made_Object3,E54_Dimension19,P43_has_dimension
E22_Man-Made_Object3,E8_Acquisition10,P24i_changed_ownership_through
E22_Man-Made_Object3,E21_Person45,P62_depicts
E22_Man-Made_Object3,E40_Legal_Body1,P51_has_former_or_current_owner
E22_Man-Made_Object3,E55_Type5,P2_has_type
E22_Man-Made_Object3,E12_Production29,P108i_was_produced_by
E22_Man-Made_Object1,E8_Acquisition17,P24i_changed_ownership_through
E22_Man-Made_Object1,E40_Legal_Body1,P51_has_former_or_current_owner
E22_Man-Made_Object1,E54_Dimension13,P43_has_dimension
E22_Man-Made_Object1,E21_Person6,P62_depicts
E22_Man-Made_Object1,E55_Type5,P2_has_type
E22_Man-Made_Object1,E12_Production21,P108i_was_produced_by
E8_Acquisition17,E40_Legal_Body1,P22_transferred_title_to
E8_Acquisition17,E52_Time-Span79,P4_has_time-span
E21_Person6,E82_Actor_Appellation46,P131_is_identified_by
E12_Production21,E55_Type2,P32_used_general_technique
E12_Production21,E21_Person22,P14_carried_out_by
E12_Production21,E52_Time-Span6,P4_has_time-span
E21_Person3,E82_Actor_Appellation39,P131_is_identified_by
E8_Acquisition2,E52_Time-Span74,P4_has_time-span
E8_Acquisition2,E40_Legal_Body1,P22_transferred_title_to
E69_Death2,E52_Time-Span55,P4_has_time-span
E38_Image4,E22_Man-Made_Object16,P138_represents
E22_Man-Made_Object16,E40_Legal_Body1,P51_has_former_or_current_owner
E22_Man-Made_Object16,E21_Person28,P62_depicts
E22_Man-Made_Object16,E55_Type5,P2_has_type
E22_Man-Made_Object16,E8_Acquisition5,P24i_changed_ownership_through
E22_Man-Made_Object16,E54_Dimension24,P43_has_dimension
E22_Man-Made_Object16,E12_Production8,P108i_was_produced_by
E21_Person4,E69_Death8,P100i_died_in
E21_Person4,E82_Actor_Appellation33,P131_is_identified_by
E21_Person4,E67_Birth19,P98i_was_born
E69_Death8,E52_Time-Span5,P4_has_time-span
E67_Birth19,E52_Time-Span37,P4_has_time-span
E21_Person5,E69_Death22,P100i_died_in
E21_Person5,E82_Actor_Appellation50,P131_is_identified_by
E21_Person5,E67_Birth20,P98i_was_born
E69_Death22,E52_Time-Span76,P4_has_time-span
E67_Birth20,E52_Time-Span67,P4_has_time-span
E22_Man-Made_Object2,E40_Legal_Body1,P51_has_former_or_current_owner
E22_Man-Made_Object2,E21_Person14,P62_depicts
E22_Man-Made_Object2,E54_Dimension8,P43_has_dimension
E22_Man-Made_Object2,E8_Acquisition4,P24i_changed_ownership_through
E22_Man-Made_Object2,E55_Type5,P2_has_type
E22_Man-Made_Object2,E12_Production12,P108i_was_produced_by
E21_Person14,E82_Actor_Appellation48,P131_is_identified_by
E8_Acquisition4,E52_Time-Span82,P4_has_time-span
E8_Acquisition4,E40_Legal_Body1,P22_transferred_title_to
E12_Production12,E52_Time-Span33,P4_has_time-span
E12_Production12,E21_Person29,P14_carried_out_by
E12_Production12,E55_Type2,P32_used_general_technique
E8_Acquisition10,E52_Time-Span72,P4_has_time-span
E8_Acquisition10,E40_Legal_Body1,P22_transferred_title_to
E21_Person45,E82_Actor_Appellation2,P131_is_identified_by
E12_Production29,E21_Person38,P14_carried_out_by
E12_Production29,E55_Type2,P32_used_general_technique
E12_Production29,E52_Time-Span38,P4_has_time-span
E8_Acquisition3,E52_Time-Span35,P4_has_time-span
E8_Acquisition3,E40_Legal_Body1,P22_transferred_title_to
E21_Person7,E69_Death6,P100i_died_in
E21_Person7,E67_Birth2,P98i_was_born
E21_Person7,E82_Actor_Appellation1,P131_is_identified_by
E69_Death6,E52_Time-Span59,P4_has_time-span
E67_Birth2,E52_Time-Span9,P4_has_time-span
E69_Death3,E52_Time-Span20,P4_has_time-span
E22_Man-Made_Object4,E8_Acquisition11,P24i_changed_ownership_through
E22_Man-Made_Object4,E54_Dimension18,P43_has_dimension
E22_Man-Made_Object4,E21_Person34,P62_depicts
E22_Man-Made_Object4,E40_Legal_Body2,P51_has_former_or_current_owner
E22_Man-Made_Object4,E12_Production30,P108i_was_produced_by
