source,target,edge_label
E38_Image1,E22_Man-Made_Object1338,P138_represents
E22_Man-Made_Object1338,E35_Title846,P102_has_title
E22_Man-Made_Object1338,E8_Acquisition60,P24i_changed_ownership_through
E22_Man-Made_Object1338,E12_Production632,P108i_was_produced_by
E22_Man-Made_Object1338,E54_Dimension704,P43_has_dimension
E38_Image2,E22_Man-Made_Object68,P138_represents
E22_Man-Made_Object68,E8_Acquisition4,P24i_changed_ownership_through
E22_Man-Made_Object68,E12_Production409,P108i_was_produced_by
E22_Man-Made_Object68,E35_Title588,P102_has_title
E22_Man-Made_Object68,E54_Dimension202,P43_has_dimension
E22_Man-Made_Object1,E54_Dimension957,P43_has_dimension
E22_Man-Made_Object1,E8_Acquisition97,P24i_changed_ownership_through
E22_Man-Made_Object1,E35_Title114,P102_has_title
E22_Man-Made_Object1,E12_Production538,P108i_was_produced_by
E12_Production538,E21_Person78,P14_carried_out_by
E12_Production538,E52_Time-Span319,P4_has_time-span
E12_Production1,E21_Person76,P14_carried_out_by
E12_Production1,E52_Time-Span94,P4_has_time-span
E21_Person76,E82_Actor_Appellation68,P131_is_identified_by
E21_Person76,E67_Birth36,P98i_was_born
E21_Person76,E74_Group7,P107i_is_current_or_former_member_of
E21_Person76,E69_Death6,P100i_died_in
E12_Production2,E52_Time-Span392,P4_has_time-span
E12_Production2,E21_Person40,P14_carried_out_by
E21_Person40,E67_Birth86,P98i_was_born
E21_Person40,E69_Death99,P100i_died_in
E21_Person40,E82_Actor_Appellation76,P131_is_identified_by
E21_Person40,E74_Group4,P107i_is_current_or_former_member_of
E12_Production3,E21_Person80,P14_carried_out_by
E12_Production3,E52_Time-Span467,P4_has_time-span
E21_Person80,E82_Actor_Appellation51,P131_is_identified_by
E21_Person80,E67_Birth129,P98i_was_born
E21_Person80,E74_Group7,P107i_is_current_or_former_member_of
E21_Person80,E69_Death16,P100i_died_in
E12_Production4,E21_Person96,P14_carried_out_by
E12_Production4,E52_Time-Span136,P4_has_time-span
E21_Person96,E82_Actor_Appellation14,P131_is_identified_by
E21_Person96,E74_Group15,P107i_is_current_or_former_member_of
E21_Person96,E67_Birth75,P98i_was_born
E21_Person96,E69_Death68,P100i_died_in
E22_Man-Made_Object2,E35_Title1454,P102_has_title
E22_Man-Made_Object2,E54_Dimension1215,P43_has_dimension
E22_Man-Made_Object2,E8_Acquisition60,P24i_changed_ownership_through
E22_Man-Made_Object2,E12_Production483,P108i_was_produced_by
E12_Production483,E21_Person161,P14_carried_out_by
E12_Production483,E52_Time-Span336,P4_has_time-span
E38_Image3,E22_Man-Made_Object1422,P138_represents
E22_Man-Made_Object1422,E35_Title8,P102_has_title
E22_Man-Made_Object1422,E54_Dimension389,P43_has_dimension
E22_Man-Made_Object1422,E8_Acquisition60,P24i_changed_ownership_through
E22_Man-Made_Object1422,E12_Production995,P108i_was_produced_by
E22_Man-Made_Object3,E54_Dimension1036,P43_has_dimension
E22_Man-Made_Object3,E12_Production947,P108i_was_produced_by
E22_Man-Made_Object3,E8_Acquisition60,P24i_changed_ownership_through
E22_Man-Made_Object3,E35_Title140,P102_has_title
E12_Production947,E21_Person161,P14_carried_out_by
E12_Production947,E52_Time-Span346,P4_has_time-span
E12_Production5,E52_Time-Span267,P4_has_time-span
E12_Production5,E21_Person29,P14_carried_out_by
E21_Person29,E67_Birth96,P98i_was_born
E21_Person29,E74_Group4,P107i_is_current_or_former_member_of
E21_Person29,E69_Death118,P100i_died_in
E21_Person29,E82_Actor_Appellation127,P131_is_identified_by
E22_Man-Made_Object4,E54_Dimension1237,P43_has_dimension
E22_Man-Made_Object4,E35_Title701,P102_has_title
E22_Man-Made_Object4,E8_Acquisition4,P24i_changed_ownership_through
