source,target,edge_label
E38_Image1,E22_Man-Made_Object30,P138_represents
E22_Man-Made_Object30,E35_Title44,P102_has_title
E22_Man-Made_Object30,E54_Dimension39,P43_has_dimension
E22_Man-Made_Object30,E8_Acquisition18,P24i_changed_ownership_through
E22_Man-Made_Object30,E12_Production12,P108i_was_produced_by
E22_Man-Made_Object1,E54_Dimension23,P43_has_dimension
E22_Man-Made_Object1,E35_Title38,P102_has_title
E22_Man-Made_Object1,E12_Production4,P108i_was_produced_by
E22_Man-Made_Object1,E8_Acquisition26,P24i_changed_ownership_through
E12_Production4,E55_Type29,P32_used_general_technique
E12_Production4,E21_Person15,P14_carried_out_by
E12_Production4,E52_Time-Span6,P4_has_time-span
E38_Image2,E22_Man-Made_Object36,P138_represents
E22_Man-Made_Object36,E54_Dimension46,P43_has_dimension
E22_Man-Made_Object36,E8_Acquisition14,P24i_changed_ownership_through
E22_Man-Made_Object36,E12_Production23,P108i_was_produced_by
E22_Man-Made_Object36,E35_Title40,P102_has_title
E67_Birth1,E52_Time-Span47,P4_has_time-span
E22_Man-Made_Object2,E8_Acquisition16,P24i_changed_ownership_through
E22_Man-Made_Object2,E54_Dimension3,P43_has_dimension
E22_Man-Made_Object2,E12_Production42,P108i_was_produced_by
E22_Man-Made_Object2,E35_Title4,P102_has_title
E12_Production42,E55_Type12,P32_used_general_technique
E12_Production42,E21_Person2,P14_carried_out_by
E12_Production42,E52_Time-Span56,P4_has_time-span
E33_Linguistic_Object1,E22_Man-Made_Object13,P129_is_about
E33_Linguistic_Object1,E22_Man-Made_Object7,P129_is_about
E33_Linguistic_Object1,E22_Man-Made_Object43,P129_is_about
E33_Linguistic_Object1,E22_Man-Made_Object3,P129_is_about
E33_Linguistic_Object1,E22_Man-Made_Object41,P129_is_about
E33_Linguistic_Object1,E22_Man-Made_Object46,P129_is_about
E33_Linguistic_Object1,E22_Man-Made_Object47,P129_is_about
E33_Linguistic_Object1,E22_Man-Made_Object1,P129_is_about
E33_Linguistic_Object1,E22_Man-Made_Object4,P129_is_about
E33_Linguistic_Object1,E22_Man-Made_Object16,P129_is_about
E33_Linguistic_Object1,E22_Man-Made_Object32,P129_is_about
E33_Linguistic_Object1,E22_Man-Made_Object11,P129_is_about
E22_Man-Made_Object13,E35_Title32,P102_has_title
E22_Man-Made_Object13,E12_Production19,P108i_was_produced_by
E22_Man-Made_Object13,E54_Dimension48,P43_has_dimension
E22_Man-Made_Object13,E8_Acquisition25,P24i_changed_ownership_through
E22_Man-Made_Object7,E35_Title24,P102_has_title
E22_Man-Made_Object7,E12_Production32,P108i_was_produced_by
E22_Man-Made_Object7,E54_Dimension47,P43_has_dimension
E22_Man-Made_Object7,E8_Acquisition25,P24i_changed_ownership_through
E22_Man-Made_Object43,E54_Dimension28,P43_has_dimension
E22_Man-Made_Object43,E12_Production20,P108i_was_produced_by
E22_Man-Made_Object43,E8_Acquisition25,P24i_changed_ownership_through
E22_Man-Made_Object43,E35_Title22,P102_has_title
E22_Man-Made_Object3,E12_Production36,P108i_was_produced_by
E22_Man-Made_Object3,E35_Title8,P102_has_title
E22_Man-Made_Object3,E8_Acquisition9,P24i_changed_ownership_through
E22_Man-Made_Object3,E54_Dimension1,P43_has_dimension
E22_Man-Made_Object41,E8_Acquisition15,P24i_changed_ownership_through
E22_Man-Made_Object41,E35_Title18,P102_has_title
E22_Man-Made_Object41,E54_Dimension14,P43_has_dimension
E22_Man-Made_Object41,E12_Production11,P108i_was_produced_by
E22_Man-Made_Object46,E8_Acquisition20,P24i_changed_ownership_through
E22_Man-Made_Object46,E35_Title1,P102_has_title
E22_Man-Made_Object46,E12_Production7,P108i_was_produced_by
E22_Man-Made_Object46,E54_Dimension8,P43_has_dimension
E22_Man-Made_Object47,E54_Dimension18,P43_has_dimension
E22_Man-Made_Object47,E35_Title16,P102_has_title
E22_Man-Made_Object47,E12_Production44,P108i_was_produced_by
E22_Man-Made_Object47,E8_Acquisition6,P24i_changed_ownership_through
E22_Man-Made_Object4,E54_Dimension40,P43_has_dimension
E22_Man-Made_Object4,E35_Title3,P102_has_title
E22_Man-Made_Object4,E12_Production39,P108i_was_produced_by
E22_Man-Made_Object4,E8_Acquisition23,P24i_changed_ownership_through
E22_Man-Made_Object16,E54_Dimension4,P43_has_dimension
E22_Man-Made_Object16,E8_Acquisition8,P24i_changed_ownership_through
E22_Man-Made_Object16,E12_Production35,P108i_was_produced_by
E22_Man-Made_Object16,E35_Title43,P102_has_title
E22_Man-Made_Object32,E54_Dimension11,P43_has_dimension
E22_Man-Made_Object32,E35_Title20,P102_has_title
E22_Man-Made_Object32,E8_Acquisition17,P24i_changed_ownership_through
E22_Man-Made_Object32,E12_Production47,P108i_was_produced_by
E22_Man-Made_Object11,E54_Dimension43,P43_has_dimension
E22_Man-Made_Object11,E12_Production14,P108i_was_produced_by
E22_Man-Made_Object11,E35_Title38,P102_has_title
E22_Man-Made_Object11,E8_Acquisition13,P24i_changed_ownership_through
E21_Person1,E67_Birth4,P98i_was_born
E21_Person1,E82_Actor_Appellation13,P131_is_identified_by
E21_Person1,E74_Group1,P107i_is_current_or_former_member_of
E21_Person1,E69_Death4,P100i_died_in
E67_Birth4,E52_Time-Span14,P4_has_time-span
E69_Death4,E52_Time-Span63,P4_has_time-span
E38_Image3,E22_Man-Made_Object43,P138_represents
E33_Linguistic_Object2,E22_Man-Made_Object25,P129_is_about
E22_Man-Made_Object25,E35_Title41,P102_has_title
E22_Man-Made_Object25,E54_Dimension36,P43_has_dimension
E22_Man-Made_Object25,E12_Production43,P108i_was_produced_by
E22_Man-Made_Object25,E8_Acquisition1,P24i_changed_ownership_through
E12_Production36,E55_Type23,P32_used_general_technique
E12_Production36,E21_Person3,P14_carried_out_by
E12_Production36,E52_Time-Span54,P4_has_time-span
E33_Linguistic_Object3,E22_Man-Made_Object46,P129_is_about
E21_Person2,E69_Death14,P100i_died_in
E21_Person2,E82_Actor_Appellation5,P131_is_identified_by
E21_Person2,E74_Group1,P107i_is_current_or_former_member_of
E21_Person2,E67_Birth12,P98i_was_born
E69_Death14,E52_Time-Span23,P4_has_time-span
E67_Birth12,E52_Time-Span7,P4_has_time-span
E12_Production1,E55_Type26,P32_used_general_technique
E12_Production1,E21_Person21,P14_carried_out_by
E12_Production1,E52_Time-Span35,P4_has_time-span
E21_Person21,E67_Birth3,P98i_was_born
E21_Person21,E69_Death9,P100i_died_in
E21_Person21,E74_Group1,P107i_is_current_or_former_member_of
E21_Person21,E82_Actor_Appellation11,P131_is_identified_by
E33_Linguistic_Object4,E22_Man-Made_Object38,P129_is_about
E22_Man-Made_Object38,E8_Acquisition4,P24i_changed_ownership_through
E22_Man-Made_Object38,E12_Production24,P108i_was_produced_by
E22_Man-Made_Object38,E35_Title14,P102_has_title
E22_Man-Made_Object38,E54_Dimension22,P43_has_dimension
E38_Image4,E22_Man-Made_Object7,P138_represents
E33_Linguistic_Object5,E22_Man-Made_Object43,P129_is_about
E12_Production2,E52_Time-Span58,P4_has_time-span
E12_Production2,E55_Type24,P32_used_general_technique
E12_Production2,E21_Person18,P14_carried_out_by
E21_Person18,E67_Birth8,P98i_was_born
E21_Person18,E82_Actor_Appellation20,P131_is_identified_by
E21_Person18,E74_Group1,P107i_is_current_or_former_member_of
E21_Person18,E69_Death11,P100i_died_in
E67_Birth2,E52_Time-Span18,P4_has_time-span
E33_Linguistic_Object6,E22_Man-Made_Object3,P129_is_about
E12_Production39,E55_Type5,P32_used_general_technique
E12_Production39,E21_Person12,P14_carried_out_by
E12_Production39,E52_Time-Span15,P4_has_time-span
E67_Birth3,E52_Time-Span25,P4_has_time-span
E38_Image5,E22_Man-Made_Object12,P138_represents
E22_Man-Made_Object12,E35_Title2,P102_has_title
E22_Man-Made_Object12,E12_Production37,P108i_was_produced_by
E22_Man-Made_Object12,E54_Dimension2,P43_has_dimension
E22_Man-Made_Object12,E8_Acquisition11,P24i_changed_ownership_through
E33_Linguistic_Object7,E22_Man-Made_Object19,P129_is_about
E22_Man-Made_Object19,E12_Production30,P108i_was_produced_by
E22_Man-Made_Object19,E8_Acquisition14,P24i_changed_ownership_through
E22_Man-Made_Object19,E54_Dimension41,P43_has_dimension
E22_Man-Made_Object19,E35_Title28,P102_has_title
E33_Linguistic_Object8,E22_Man-Made_Object11,P129_is_about
E21_Person3,E67_Birth7,P98i_was_born
E21_Person3,E69_Death17,P100i_died_in
E21_Person3,E74_Group1,P107i_is_current_or_former_member_of
E21_Person3,E82_Actor_Appellation15,P131_is_identified_by
E67_Birth7,E52_Time-Span45,P4_has_time-span
E69_Death17,E52_Time-Span20,P4_has_time-span
E22_Man-Made_Object5,E35_Title2,P102_has_title
E22_Man-Made_Object5,E54_Dimension49,P43_has_dimension
E22_Man-Made_Object5,E12_Production10,P108i_was_produced_by
E22_Man-Made_Object5,E8_Acquisition11,P24i_changed_ownership_through
E12_Production10,E52_Time-Span58,P4_has_time-span
E12_Production10,E55_Type24,P32_used_general_technique
E12_Production10,E21_Person18,P14_carried_out_by
E33_Linguistic_Object9,E22_Man-Made_Object10,P129_is_about
E22_Man-Made_Object10,E12_Production13,P108i_was_produced_by
E22_Man-Made_Object10,E54_Dimension12,P43_has_dimension
E22_Man-Made_Object10,E35_Title31,P102_has_title
E22_Man-Made_Object10,E8_Acquisition2,P24i_changed_ownership_through
E12_Production3,E55_Type28,P32_used_general_technique
E12_Production3,E21_Person18,P14_carried_out_by
E12_Production3,E52_Time-Span46,P4_has_time-span
E21_Person15,E74_Group3,P107i_is_current_or_former_member_of
E21_Person15,E82_Actor_Appellation12,P131_is_identified_by
E21_Person15,E67_Birth10,P98i_was_born
E21_Person15,E69_Death3,P100i_died_in
E12_Production5,E52_Time-Span17,P4_has_time-span
E12_Production5,E21_Person10,P14_carried_out_by
E12_Production5,E55_Type23,P32_used_general_technique
E21_Person10,E67_Birth16,P98i_was_born
E21_Person10,E74_Group1,P107i_is_current_or_former_member_of
E21_Person10,E82_Actor_Appellation8,P131_is_identified_by
E21_Person10,E69_Death1,P100i_died_in
E12_Production6,E55_Type2,P32_used_general_technique
E12_Production6,E21_Person14,P14_carried_out_by
E12_Production6,E52_Time-Span40,P4_has_time-span
E21_Person14,E67_Birth9,P98i_was_born
E21_Person14,E69_Death7,P100i_died_in
E21_Person14,E74_Group1,P107i_is_current_or_former_member_of
E21_Person14,E82_Actor_Appellation10,P131_is_identified_by
E69_Death1,E52_Time-Span24,P4_has_time-span
E22_Man-Made_Object6,E35_Title11,P102_has_title
E22_Man-Made_Object6,E12_Production3,P108i_was_produced_by
E22_Man-Made_Object6,E8_Acquisition11,P24i_changed_ownership_through
E22_Man-Made_Object6,E54_Dimension19,P43_has_dimension
E33_Linguistic_Object10,E22_Man-Made_Object40,P129_is_about
E22_Man-Made_Object40,E12_Production25,P108i_was_produced_by
E22_Man-Made_Object40,E54_Dimension29,P43_has_dimension
E22_Man-Made_Object40,E8_Acquisition19,P24i_changed_ownership_through
E22_Man-Made_Object40,E35_Title6,P102_has_title
E12_Production7,E21_Person7,P14_carried_out_by
E12_Production7,E52_Time-Span36,P4_has_time-span
E12_Production7,E55_Type1,P32_used_general_technique
E21_Person7,E82_Actor_Appellation3,P131_is_identified_by
E21_Person7,E67_Birth14,P98i_was_born
E21_Person7,E74_Group2,P107i_is_current_or_former_member_of
E21_Person7,E69_Death2,P100i_died_in
E38_Image6,E22_Man-Made_Object23,P138_represents
E22_Man-Made_Object23,E12_Production21,P108i_was_produced_by
E22_Man-Made_Object23,E8_Acquisition18,P24i_changed_ownership_through
E22_Man-Made_Object23,E35_Title21,P102_has_title
E22_Man-Made_Object23,E54_Dimension9,P43_has_dimension
E12_Production8,E52_Time-Span37,P4_has_time-span
E12_Production8,E21_Person14,P14_carried_out_by
E12_Production8,E55_Type8,P32_used_general_technique
E38_Image7,E22_Man-Made_Object29,P138_represents
E22_Man-Made_Object29,E35_Title5,P102_has_title
E22_Man-Made_Object29,E8_Acquisition18,P24i_changed_ownership_through
E22_Man-Made_Object29,E54_Dimension15,P43_has_dimension
E22_Man-Made_Object29,E12_Production46,P108i_was_produced_by
E21_Person4,E74_Group3,P107i_is_current_or_former_member_of
E21_Person4,E69_Death16,P100i_died_in
E21_Person4,E82_Actor_Appellation18,P131_is_identified_by
E21_Person4,E67_Birth2,P98i_was_born
E69_Death16,E52_Time-Span32,P4_has_time-span
E38_Image8,E22_Man-Made_Object10,P138_represents
E38_Image9,E22_Man-Made_Object17,P138_represents
E22_Man-Made_Object17,E35_Title45,P102_has_title
E22_Man-Made_Object17,E12_Production5,P108i_was_produced_by
E22_Man-Made_Object17,E54_Dimension32,P43_has_dimension
E22_Man-Made_Object17,E8_Acquisition3,P24i_changed_ownership_through
E12_Production32,E55_Type23,P32_used_general_technique
E12_Production32,E21_Person9,P14_carried_out_by
E12_Production32,E52_Time-Span41,P4_has_time-span
E38_Image10,E22_Man-Made_Object22,P138_represents
E22_Man-Made_Object22,E12_Production6,P108i_was_produced_by
E22_Man-Made_Object22,E54_Dimension7,P43_has_dimension
E22_Man-Made_Object22,E35_Title21,P102_has_title
E22_Man-Made_Object22,E8_Acquisition18,P24i_changed_ownership_through
E33_Linguistic_Object11,E22_Man-Made_Object17,P129_is_about
E69_Death2,E52_Time-Span57,P4_has_time-span
E38_Image11,E22_Man-Made_Object34,P138_represents
E22_Man-Made_Object34,E54_Dimension5,P43_has_dimension
E22_Man-Made_Object34,E8_Acquisition18,P24i_changed_ownership_through
E22_Man-Made_Object34,E35_Title9,P102_has_title
E22_Man-Made_Object34,E12_Production17,P108i_was_produced_by
E33_Linguistic_Object12,E22_Man-Made_Object45,P129_is_about
E22_Man-Made_Object45,E35_Title13,P102_has_title
E22_Man-Made_Object45,E12_Production40,P108i_was_produced_by
E22_Man-Made_Object45,E8_Acquisition24,P24i_changed_ownership_through
E22_Man-Made_Object45,E54_Dimension24,P43_has_dimension
E38_Image12,E22_Man-Made_Object1,P138_represents
E69_Death3,E52_Time-Span42,P4_has_time-span
E12_Production9,E21_Person14,P14_carried_out_by
E12_Production9,E52_Time-Span48,P4_has_time-span
E12_Production9,E55_Type20,P32_used_general_technique
E33_Linguistic_Object13,E22_Man-Made_Object37,P129_is_about
E22_Man-Made_Object37,E35_Title15,P102_has_title
E22_Man-Made_Object37,E54_Dimension6,P43_has_dimension
E22_Man-Made_Object37,E12_Production41,P108i_was_produced_by
E22_Man-Made_Object37,E8_Acquisition21,P24i_changed_ownership_through
E21_Person5,E74_Group1,P107i_is_current_or_former_member_of
E21_Person5,E69_Death8,P100i_died_in
E21_Person5,E82_Actor_Appellation1,P131_is_identified_by
E21_Person5,E67_Birth5,P98i_was_born
E69_Death8,E52_Time-Span27,P4_has_time-span
E67_Birth5,E52_Time-Span67,P4_has_time-span
E22_Man-Made_Object8,E35_Title25,P102_has_title
E22_Man-Made_Object8,E54_Dimension35,P43_has_dimension
E22_Man-Made_Object8,E12_Production15,P108i_was_produced_by
E22_Man-Made_Object8,E8_Acquisition18,P24i_changed_ownership_through
E12_Production15,E52_Time-Span37,P4_has_time-span
E12_Production15,E55_Type3,P32_used_general_technique
E12_Production15,E21_Person14,P14_carried_out_by
E22_Man-Made_Object9,E12_Production45,P108i_was_produced_by
E22_Man-Made_Object9,E54_Dimension30,P43_has_dimension
E22_Man-Made_Object9,E8_Acquisition7,P24i_changed_ownership_through
E22_Man-Made_Object9,E35_Title35,P102_has_title
E12_Production45,E21_Person1,P14_carried_out_by
E12_Production45,E55_Type23,P32_used_general_technique
E12_Production45,E52_Time-Span64,P4_has_time-span
E38_Image13,E22_Man-Made_Object14,P138_represents
E22_Man-Made_Object14,E54_Dimension17,P43_has_dimension
E22_Man-Made_Object14,E8_Acquisition18,P24i_changed_ownership_through
E22_Man-Made_Object14,E12_Production16,P108i_was_produced_by
E22_Man-Made_Object14,E35_Title29,P102_has_title
E12_Production11,E55_Type23,P32_used_general_technique
E12_Production11,E52_Time-Span67,P4_has_time-span
E12_Production11,E21_Person3,P14_carried_out_by
E12_Production13,E55_Type23,P32_used_general_technique
E12_Production13,E21_Person5,P14_carried_out_by
E12_Production13,E52_Time-Span22,P4_has_time-span
E12_Production12,E21_Person14,P14_carried_out_by
E12_Production12,E55_Type27,P32_used_general_technique
E12_Production12,E52_Time-Span33,P4_has_time-span
E33_Linguistic_Object14,E22_Man-Made_Object16,P129_is_about
E33_Linguistic_Object15,E22_Man-Made_Object2,P129_is_about
E12_Production14,E21_Person4,P14_carried_out_by
E12_Production14,E52_Time-Span30,P4_has_time-span
E12_Production14,E55_Type21,P32_used_general_technique
E69_Death5,E52_Time-Span44,P4_has_time-span
E33_Linguistic_Object16,E22_Man-Made_Object42,P129_is_about
E22_Man-Made_Object42,E54_Dimension21,P43_has_dimension
E22_Man-Made_Object42,E12_Production1,P108i_was_produced_by
E22_Man-Made_Object42,E35_Title33,P102_has_title
E22_Man-Made_Object42,E8_Acquisition22,P24i_changed_ownership_through
E38_Image14,E22_Man-Made_Object39,P138_represents
E22_Man-Made_Object39,E8_Acquisition11,P24i_changed_ownership_through
E22_Man-Made_Object39,E35_Title2,P102_has_title
E22_Man-Made_Object39,E54_Dimension38,P43_has_dimension
E22_Man-Made_Object39,E12_Production2,P108i_was_produced_by
E12_Production37,E52_Time-Span58,P4_has_time-span
E12_Production37,E55_Type24,P32_used_general_technique
E12_Production37,E21_Person18,P14_carried_out_by
E38_Image15,E22_Man-Made_Object6,P138_represents
E33_Linguistic_Object17,E22_Man-Made_Object41,P129_is_about
E12_Production16,E55_Type14,P32_used_general_technique
E12_Production16,E52_Time-Span16,P4_has_time-span
E12_Production16,E21_Person14,P14_carried_out_by
E12_Production17,E21_Person14,P14_carried_out_by
E12_Production17,E52_Time-Span48,P4_has_time-span
E12_Production17,E55_Type20,P32_used_general_technique
E33_Linguistic_Object18,E22_Man-Made_Object13,P129_is_about
E12_Production19,E52_Time-Span2,P4_has_time-span
