source,target,edge_label
E22_Man-Made_Object1,E12_Production72,P108i_was_produced_by
E22_Man-Made_Object1,E35_Title42,P102_has_title
E22_Man-Made_Object1,E54_Dimension21,P43_has_dimension
E22_Man-Made_Object1,E34_Inscription33,P65_shows_visual_item
E22_Man-Made_Object1,E55_Type5,P2_has_type
E22_Man-Made_Object1,E8_Acquisition25,P24i_changed_ownership_through
E12_Production72,E55_Type8,P32_used_general_technique
E12_Production72,E21_Person25,P14_carried_out_by
E12_Production72,E52_Time-Span22,P4_has_time-span
E12_Production1,E52_Time-Span33,P4_has_time-span
E12_Production1,E21_Person9,P14_carried_out_by
E12_Production1,E55_Type6,P32_used_general_technique
E21_Person9,E69_Death18,P100i_died_in
E21_Person9,E67_Birth17,P98i_was_born
E21_Person9,E82_Actor_Appellation4,P131_is_identified_by
E22_Man-Made_Object2,E8_Acquisition23,P24i_changed_ownership_through
E22_Man-Made_Object2,E34_Inscription47,P65_shows_visual_item
E22_Man-Made_Object2,E12_Production64,P108i_was_produced_by
E22_Man-Made_Object2,E54_Dimension43,P43_has_dimension
E22_Man-Made_Object2,E55_Type5,P2_has_type
E22_Man-Made_Object2,E35_Title50,P102_has_title
E12_Production64,E55_Type6,P32_used_general_technique
E12_Production64,E21_Person12,P14_carried_out_by
E12_Production64,E52_Time-Span57,P4_has_time-span
E22_Man-Made_Object3,E34_Inscription27,P65_shows_visual_item
E22_Man-Made_Object3,E8_Acquisition11,P24i_changed_ownership_through
E22_Man-Made_Object3,E55_Type5,P2_has_type
E22_Man-Made_Object3,E35_Title10,P102_has_title
E22_Man-Made_Object3,E12_Production25,P108i_was_produced_by
E22_Man-Made_Object3,E54_Dimension52,P43_has_dimension
E12_Production25,E55_Type10,P32_used_general_technique
E12_Production25,E52_Time-Span30,P4_has_time-span
E12_Production25,E21_Person11,P14_carried_out_by
E69_Death1,E52_Time-Span39,P4_has_time-span
E12_Production2,E21_Person6,P14_carried_out_by
E12_Production2,E52_Time-Span10,P4_has_time-span
E12_Production2,E55_Type6,P32_used_general_technique
E21_Person6,E69_Death1,P100i_died_in
E21_Person6,E82_Actor_Appellation24,P131_is_identified_by
E21_Person6,E67_Birth19,P98i_was_born
E12_Production3,E55_Type10,P32_used_general_technique
E12_Production3,E21_Person11,P14_carried_out_by
E12_Production3,E52_Time-Span30,P4_has_time-span
E21_Person11,E67_Birth11,P98i_was_born
E21_Person11,E82_Actor_Appellation18,P131_is_identified_by
E21_Person11,E69_Death8,P100i_died_in
E69_Death2,E52_Time-Span46,P4_has_time-span
E21_Person1,E82_Actor_Appellation14,P131_is_identified_by
E21_Person1,E69_Death8,P100i_died_in
E21_Person1,E67_Birth11,P98i_was_born
E69_Death8,E52_Time-Span16,P4_has_time-span
E67_Birth11,E52_Time-Span74,P4_has_time-span
E12_Production4,E55_Type6,P32_used_general_technique
E12_Production4,E21_Person25,P14_carried_out_by
E12_Production4,E52_Time-Span24,P4_has_time-span
E21_Person25,E67_Birth7,P98i_was_born
E21_Person25,E69_Death7,P100i_died_in
E21_Person25,E82_Actor_Appellation22,P131_is_identified_by
E12_Production5,E52_Time-Span63,P4_has_time-span
E12_Production5,E21_Person5,P14_carried_out_by
E12_Production5,E55_Type6,P32_used_general_technique
E21_Person5,E82_Actor_Appellation6,P131_is_identified_by
E21_Person5,E69_Death1,P100i_died_in
E21_Person5,E67_Birth19,P98i_was_born
E12_Production6,E52_Time-Span64,P4_has_time-span
E12_Production6,E21_Person5,P14_carried_out_by
E12_Production6,E55_Type10,P32_used_general_technique
E38_Image1,E22_Man-Made_Object64,P138_represents
E22_Man-Made_Object64,E55_Type5,P2_has_type
E22_Man-Made_Object64,E34_Inscription27,P65_shows_visual_item
E22_Man-Made_Object64,E54_Dimension22,P43_has_dimension
E22_Man-Made_Object64,E12_Production52,P108i_was_produced_by
E22_Man-Made_Object64,E35_Title65,P102_has_title
E22_Man-Made_Object64,E8_Acquisition19,P24i_changed_ownership_through
E22_Man-Made_Object4,E8_Acquisition18,P24i_changed_ownership_through
E22_Man-Made_Object4,E35_Title38,P102_has_title
E22_Man-Made_Object4,E54_Dimension68,P43_has_dimension
E22_Man-Made_Object4,E34_Inscription7,P65_shows_visual_item
E22_Man-Made_Object4,E55_Type5,P2_has_type
E22_Man-Made_Object4,E12_Production6,P108i_was_produced_by
E21_Person2,E67_Birth3,P98i_was_born
E21_Person2,E69_Death16,P100i_died_in
E21_Person2,E82_Actor_Appellation19,P131_is_identified_by
E67_Birth3,E52_Time-Span55,P4_has_time-span
E69_Death16,E52_Time-Span59,P4_has_time-span
E38_Image2,E22_Man-Made_Object29,P138_represents
E38_Image2,E22_Man-Made_Object12,P138_represents
E38_Image2,E22_Man-Made_Object32,P138_represents
E38_Image2,E22_Man-Made_Object13,P138_represents
E38_Image2,E22_Man-Made_Object45,P138_represents
E22_Man-Made_Object29,E12_Production4,P108i_was_produced_by
E22_Man-Made_Object29,E35_Title62,P102_has_title
E22_Man-Made_Object29,E34_Inscription37,P65_shows_visual_item
E22_Man-Made_Object29,E8_Acquisition2,P24i_changed_ownership_through
E22_Man-Made_Object29,E55_Type5,P2_has_type
E22_Man-Made_Object29,E54_Dimension27,P43_has_dimension
E22_Man-Made_Object12,E12_Production40,P108i_was_produced_by
E22_Man-Made_Object12,E8_Acquisition2,P24i_changed_ownership_through
E22_Man-Made_Object12,E54_Dimension4,P43_has_dimension
E22_Man-Made_Object12,E35_Title67,P102_has_title
E22_Man-Made_Object12,E34_Inscription37,P65_shows_visual_item
E22_Man-Made_Object12,E55_Type5,P2_has_type
E22_Man-Made_Object32,E54_Dimension61,P43_has_dimension
E22_Man-Made_Object32,E8_Acquisition2,P24i_changed_ownership_through
E22_Man-Made_Object32,E12_Production56,P108i_was_produced_by
E22_Man-Made_Object32,E34_Inscription37,P65_shows_visual_item
E22_Man-Made_Object32,E35_Title21,P102_has_title
E22_Man-Made_Object32,E55_Type5,P2_has_type
E22_Man-Made_Object13,E34_Inscription37,P65_shows_visual_item
E22_Man-Made_Object13,E8_Acquisition2,P24i_changed_ownership_through
E22_Man-Made_Object13,E54_Dimension2,P43_has_dimension
E22_Man-Made_Object13,E55_Type5,P2_has_type
E22_Man-Made_Object13,E35_Title40,P102_has_title
E22_Man-Made_Object13,E12_Production68,P108i_was_produced_by
E22_Man-Made_Object45,E8_Acquisition2,P24i_changed_ownership_through
E22_Man-Made_Object45,E34_Inscription37,P65_shows_visual_item
E22_Man-Made_Object45,E35_Title22,P102_has_title
E22_Man-Made_Object45,E12_Production70,P108i_was_produced_by
E22_Man-Made_Object45,E55_Type5,P2_has_type
E22_Man-Made_Object45,E54_Dimension13,P43_has_dimension
E12_Production7,E21_Person5,P14_carried_out_by
E12_Production7,E55_Type6,P32_used_general_technique
E12_Production7,E52_Time-Span47,P4_has_time-span
E22_Man-Made_Object5,E35_Title5,P102_has_title
E22_Man-Made_Object5,E8_Acquisition11,P24i_changed_ownership_through
E22_Man-Made_Object5,E54_Dimension58,P43_has_dimension
E22_Man-Made_Object5,E55_Type5,P2_has_type
E22_Man-Made_Object5,E34_Inscription23,P65_shows_visual_item
E22_Man-Made_Object5,E12_Production49,P108i_was_produced_by
E12_Production49,E21_Person11,P14_carried_out_by
E12_Production49,E52_Time-Span63,P4_has_time-span
E12_Production49,E55_Type10,P32_used_general_technique
E67_Birth1,E52_Time-Span66,P4_has_time-span
E69_Death3,E52_Time-Span27,P4_has_time-span
E22_Man-Made_Object6,E35_Title58,P102_has_title
E22_Man-Made_Object6,E54_Dimension59,P43_has_dimension
E22_Man-Made_Object6,E8_Acquisition7,P24i_changed_ownership_through
E22_Man-Made_Object6,E34_Inscription31,P65_shows_visual_item
E22_Man-Made_Object6,E55_Type5,P2_has_type
E22_Man-Made_Object6,E12_Production46,P108i_was_produced_by
E12_Production46,E21_Person17,P14_carried_out_by
E12_Production46,E55_Type6,P32_used_general_technique
E12_Production46,E52_Time-Span51,P4_has_time-span
E38_Image3,E22_Man-Made_Object49,P138_represents
E22_Man-Made_Object49,E55_Type5,P2_has_type
E22_Man-Made_Object49,E12_Production39,P108i_was_produced_by
E22_Man-Made_Object49,E8_Acquisition15,P24i_changed_ownership_through
E22_Man-Made_Object49,E35_Title31,P102_has_title
E22_Man-Made_Object49,E54_Dimension33,P43_has_dimension
E22_Man-Made_Object49,E34_Inscription48,P65_shows_visual_item
E22_Man-Made_Object7,E55_Type5,P2_has_type
E22_Man-Made_Object7,E34_Inscription9,P65_shows_visual_item
E22_Man-Made_Object7,E54_Dimension40,P43_has_dimension
E22_Man-Made_Object7,E8_Acquisition19,P24i_changed_ownership_through
E22_Man-Made_Object7,E35_Title55,P102_has_title
E22_Man-Made_Object7,E12_Production30,P108i_was_produced_by
E12_Production30,E55_Type6,P32_used_general_technique
E12_Production30,E52_Time-Span63,P4_has_time-span
E12_Production30,E21_Person5,P14_carried_out_by
E67_Birth2,E52_Time-Span2,P4_has_time-span
E69_Death4,E52_Time-Span36,P4_has_time-span
E38_Image4,E22_Man-Made_Object59,P138_represents
E22_Man-Made_Object59,E55_Type5,P2_has_type
E22_Man-Made_Object59,E8_Acquisition19,P24i_changed_ownership_through
E22_Man-Made_Object59,E54_Dimension14,P43_has_dimension
E22_Man-Made_Object59,E35_Title30,P102_has_title
E22_Man-Made_Object59,E12_Production33,P108i_was_produced_by
E22_Man-Made_Object59,E34_Inscription39,P65_shows_visual_item
E38_Image5,E22_Man-Made_Object18,P138_represents
E22_Man-Made_Object18,E55_Type5,P2_has_type
E22_Man-Made_Object18,E8_Acquisition2,P24i_changed_ownership_through
