source,target,edge_label
E22_Man-Made_Object1,E12_Production2,P108i_was_produced_by
E22_Man-Made_Object1,E8_Acquisition3,P24i_changed_ownership_through
E22_Man-Made_Object1,E35_Title4,P102_has_title
E22_Man-Made_Object1,E54_Dimension12,P43_has_dimension
E12_Production2,E52_Time-Span29,P4_has_time-span
E12_Production2,E55_Type4,P32_used_general_technique
E12_Production2,E21_Person14,P14_carried_out_by
E33_Linguistic_Object1,E22_Man-Made_Object14,P129_is_about
E22_Man-Made_Object14,E35_Title8,P102_has_title
E22_Man-Made_Object14,E12_Production3,P108i_was_produced_by
E22_Man-Made_Object14,E8_Acquisition5,P24i_changed_ownership_through
E22_Man-Made_Object14,E54_Dimension11,P43_has_dimension
E21_Person1,E82_Actor_Appellation7,P131_is_identified_by
E21_Person1,E74_Group1,P107i_is_current_or_former_member_of
E21_Person1,E69_Death13,P100i_died_in
E21_Person1,E67_Birth5,P98i_was_born
E69_Death13,E52_Time-Span33,P4_has_time-span
E67_Birth5,E52_Time-Span9,P4_has_time-span
E33_Linguistic_Object2,E22_Man-Made_Object3,P129_is_about
E22_Man-Made_Object3,E12_Production9,P108i_was_produced_by
E22_Man-Made_Object3,E54_Dimension7,P43_has_dimension
E22_Man-Made_Object3,E35_Title7,P102_has_title
E22_Man-Made_Object3,E8_Acquisition6,P24i_changed_ownership_through
E38_Image1,E22_Man-Made_Object10,P138_represents
E22_Man-Made_Object10,E54_Dimension10,P43_has_dimension
E22_Man-Made_Object10,E8_Acquisition9,P24i_changed_ownership_through
E22_Man-Made_Object10,E12_Production4,P108i_was_produced_by
E22_Man-Made_Object10,E35_Title1,P102_has_title
E33_Linguistic_Object3,E22_Man-Made_Object3,P129_is_about
E33_Linguistic_Object4,E22_Man-Made_Object2,P129_is_about
E22_Man-Made_Object2,E8_Acquisition2,P24i_changed_ownership_through
E22_Man-Made_Object2,E54_Dimension8,P43_has_dimension
E22_Man-Made_Object2,E12_Production10,P108i_was_produced_by
E22_Man-Made_Object2,E35_Title9,P102_has_title
E12_Production10,E21_Person6,P14_carried_out_by
E12_Production10,E52_Time-Span21,P4_has_time-span
E12_Production10,E55_Type6,P32_used_general_technique
E12_Production9,E52_Time-Span22,P4_has_time-span
E12_Production9,E55_Type2,P32_used_general_technique
E12_Production9,E21_Person3,P14_carried_out_by
E22_Man-Made_Object4,E54_Dimension6,P43_has_dimension
E22_Man-Made_Object4,E8_Acquisition8,P24i_changed_ownership_through
E22_Man-Made_Object4,E12_Production6,P108i_was_produced_by
E22_Man-Made_Object4,E35_Title13,P102_has_title
E12_Production6,E21_Person4,P14_carried_out_by
E12_Production6,E55_Type1,P32_used_general_technique
E12_Production6,E52_Time-Span31,P4_has_time-span
E22_Man-Made_Object5,E8_Acquisition7,P24i_changed_ownership_through
E22_Man-Made_Object5,E12_Production5,P108i_was_produced_by
E22_Man-Made_Object5,E54_Dimension9,P43_has_dimension
E22_Man-Made_Object5,E35_Title11,P102_has_title
E12_Production5,E55_Type5,P32_used_general_technique
E12_Production5,E52_Time-Span15,P4_has_time-span
E12_Production5,E21_Person11,P14_carried_out_by
E69_Death1,E52_Time-Span23,P4_has_time-span
E21_Person2,E74_Group1,P107i_is_current_or_former_member_of
E21_Person2,E82_Actor_Appellation6,P131_is_identified_by
E21_Person2,E69_Death3,P100i_died_in
E21_Person2,E67_Birth12,P98i_was_born
E69_Death3,E52_Time-Span37,P4_has_time-span
E67_Birth12,E52_Time-Span26,P4_has_time-span
E33_Linguistic_Object5,E22_Man-Made_Object8,P129_is_about
E22_Man-Made_Object8,E8_Acquisition1,P24i_changed_ownership_through
E22_Man-Made_Object8,E12_Production13,P108i_was_produced_by
E22_Man-Made_Object8,E35_Title3,P102_has_title
E22_Man-Made_Object8,E54_Dimension2,P43_has_dimension
E67_Birth1,E52_Time-Span36,P4_has_time-span
E38_Image2,E22_Man-Made_Object3,P138_represents
E67_Birth2,E52_Time-Span4,P4_has_time-span
E12_Production1,E55_Type6,P32_used_general_technique
E12_Production1,E21_Person7,P14_carried_out_by
E12_Production1,E52_Time-Span19,P4_has_time-span
E21_Person7,E67_Birth2,P98i_was_born
E21_Person7,E74_Group1,P107i_is_current_or_former_member_of
E21_Person7,E69_Death10,P100i_died_in
E21_Person7,E82_Actor_Appellation5,P131_is_identified_by
E21_Person14,E69_Death5,P100i_died_in
E21_Person14,E82_Actor_Appellation9,P131_is_identified_by
E21_Person14,E67_Birth7,P98i_was_born
E21_Person14,E74_Group1,P107i_is_current_or_former_member_of
E12_Production3,E52_Time-Span20,P4_has_time-span
E12_Production3,E55_Type9,P32_used_general_technique
E12_Production3,E21_Person8,P14_carried_out_by
E21_Person8,E69_Death8,P100i_died_in
E21_Person8,E82_Actor_Appellation2,P131_is_identified_by
E21_Person8,E67_Birth3,P98i_was_born
E21_Person8,E74_Group1,P107i_is_current_or_former_member_of
E69_Death2,E52_Time-Span7,P4_has_time-span
E67_Birth3,E52_Time-Span18,P4_has_time-span
E22_Man-Made_Object6,E35_Title14,P102_has_title
