source,target,edge_label
E22_Man-Made_Object1,E55_Type184,P2_has_type
E22_Man-Made_Object1,E54_Dimension858,P43_has_dimension
E22_Man-Made_Object1,E8_Acquisition360,P24i_changed_ownership_through
E22_Man-Made_Object1,E12_Production924,P108i_was_produced_by
E22_Man-Made_Object1,E35_Title67,P102_has_title
E12_Production924,E21_Person7,P14_carried_out_by
E12_Production924,E52_Time-Span267,P4_has_time-span
E12_Production924,E55_Type248,P32_used_general_technique
E22_Man-Made_Object2,E12_Production681,P108i_was_produced_by
E22_Man-Made_Object2,E35_Title208,P102_has_title
E22_Man-Made_Object2,E8_Acquisition445,P24i_changed_ownership_through
E22_Man-Made_Object2,E54_Dimension64,P43_has_dimension
E22_Man-Made_Object2,E55_Type54,P2_has_type
E12_Production681,E21_Person275,P14_carried_out_by
E12_Production681,E55_Type272,P32_used_general_technique
E12_Production681,E52_Time-Span249,P4_has_time-span
E22_Man-Made_Object3,E54_Dimension811,P43_has_dimension
E22_Man-Made_Object3,E12_Production453,P108i_was_produced_by
E22_Man-Made_Object3,E35_Title821,P102_has_title
E22_Man-Made_Object3,E8_Acquisition559,P24i_changed_ownership_through
E22_Man-Made_Object3,E55_Type184,P2_has_type
E12_Production453,E55_Type248,P32_used_general_technique
E12_Production453,E52_Time-Span423,P4_has_time-span
E12_Production453,E21_Person264,P14_carried_out_by
E67_Birth1,E52_Time-Span285,P4_has_time-span
E22_Man-Made_Object4,E12_Production751,P108i_was_produced_by
E22_Man-Made_Object4,E35_Title552,P102_has_title
E22_Man-Made_Object4,E55_Type184,P2_has_type
E22_Man-Made_Object4,E54_Dimension757,P43_has_dimension
E22_Man-Made_Object4,E8_Acquisition108,P24i_changed_ownership_through
E12_Production751,E55_Type248,P32_used_general_technique
E12_Production751,E52_Time-Span259,P4_has_time-span
E12_Production751,E21_Person124,P14_carried_out_by
E22_Man-Made_Object5,E35_Title519,P102_has_title
E22_Man-Made_Object5,E55_Type184,P2_has_type
E22_Man-Made_Object5,E54_Dimension1038,P43_has_dimension
E22_Man-Made_Object5,E12_Production928,P108i_was_produced_by
E22_Man-Made_Object5,E8_Acquisition249,P24i_changed_ownership_through
